"1","Financial Year","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2","31-12-2021       3"
"2","Sales/Revenue","33,884.00","32,355.00","20,301.47","19,534.00","26,858.00","31,393.00","19,970.95","23,098.00","19,969.00","31,739.00"
"3","Pretax Income","2,384.00","1,680.00","(4,238.98)","111.00","(780.00)","2,018.00","3,259.15","148.00","(128.00)","2,137.00"
"4","Net Income","2,143.00","1,513.00","(4,891.11)","12.00","(775.00)","2,205.00","1,540.41","(187.00)","(138.00)","2,190.00"
"5","Cash & Short-Term Investments","2,086.00","878.00","3,420.00","5,376.00","5,038.00","4,115.00","5,559.00","3,896.00","10,711.00","15,186.00"
"6","Cash Only","2,060.00","852.00","3,394.00","5,218.00","4,880.00","3,957.00","5,401.00","3,738.00","10,550.00","15,024.00"
"7","Total Accounts Receivables","41,335.00","36,875.00","32,496.00","30,707.00","28,560.00","31,514.00","33,585.00","37,160.00","36,011.00","70,136.00"
"8","Inventories","2,408.00","1,650.00","1,966.00","1,467.00","1,526.00","1,121.00","1,514.00","1,542.00","1,173.00","375.00"
"9","Net Property, Plant & Equipment","261,336.00","290,192.00","304,163.00","302,462.00","309,040.00","311,696.00","328,053.00","298,496.00","296,257.00","294,678.00"
"10","Short Term Debt","25,778.00","23,243.00","28,833.00","31,756.00","32,361.00","28,292.00","35,696.00","34,100.00","53,953.00","15,535.00"
"11","Long Term Debt","58,738.00","90,725.00","92,626.00","93,730.00","98,295.00","106,467.00","102,958.00","108,093.00","86,669.00","132,902.00"
"12","Net Operating Cash Flow","10,199.00","3,564.00","56.00","206.00","4,063.00","1,813.00","9,861.00","358.00","9,566.00","(2,819.00)"
"13","Capital Expenditures","(9,322.00)","(31,771.00)","(5,422.00)","(1,313.00)","(9,820.00)","(5,670.00)","1,316.00","(2,222.00)","(5,712.00)","(6.00)"
"14","Total Shares Outstanding (million)","216,000.00","216,000.00","216,000.00","216,000.00","221,400.00","221,400.00","221,400.00","228,150.00","245,150.00","245,150.00"
