"1","Financial Year","31-05-2012","31-05-2013","31-05-2014","31-05-2015","31-05-2016","31-05-2017","31-05-2018","31-05-2019","31-05-2020","31-05-2021"
"2","Sales/Revenue","24,821.74","65,953.62","43,682.06","21,807.48","44,034.90","13,439.74","24,876.50","14,726.43","12,760.12","6,530.00"
"3","Pretax Income","17,689.77","58,976.40","35,045.43","11,390.95","23,717.58","3,104.22","11,137.63","6,070.10","(1,728.42)","(613.00)"
"4","Net Income","15,731.71","56,813.35","33,446.44","10,482.13","21,359.59","1,611.31","8,901.53","4,014.32","(3,597.69)","(1,196.00)"
"5","Cash & Short-Term Investments","133,735.51","208,005.03","240,390.54","257,951.38","303,481.26","283,952.73","283,167.78","296,150.80","255,923.19","209,708.00"
"6","Cash Only","164.05","971.33","681.33","517.72","721.91","1,183.24","19,319.57","17,004.22","951.27","22,164.00"
"7","Total Accounts Receivables","3,107.44","1,428.68","1,787.22","3,476.35","2,029.66","2,164.10","2,637.84","856.65","532.20","3,110.00"
"8","Short Term Debt","-","-","-","-","-","-","-","-","-","-"
"9","Long Term Debt","-","-","-","-","-","-","-","-","-","-"
"10","Net Operating Cash Flow","17,827.56","74,269.52","42,360.52","17,560.83","45,529.89","(19,528.53)","(784.95)","12,983.02","(40,228.00)","(46,215.00)"
"11","Total Shares Outstanding (million)","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00"
