"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","777,238.00","746,890.00","621,889.00","167,466.00","652,660.00","770,679.00","745,959.00","463,798.00","276,995.00","777,067.00"
"3","Pretax Income","109,069.00","127,213.00","98,914.00","(12,425.00)","93,029.00","156,458.00","161,995.00","60,794.00","6,273.00","132,278.00"
"4","Net Income","63,351.00","78,100.00","57,529.00","(29,662.00)","50,724.00","100,237.00","101,082.00","39,839.00","662.00","73,777.00"
"5","Cash & Short-Term Investments","1,190,067.00","1,254,396.00","1,252,960.00","1,211,109.00","1,361,799.00","1,483,008.00","1,600,314.00","1,262,447.00","1,186,092.00","1,294,118.00"
"6","Total Accounts Receivables","386,177.00","369,356.00","347,175.00","252,651.00","283,816.00","282,746.00","275,110.00","204,490.00","205,499.00","288,847.00"
"7","Inventories","210,621.00","198,673.00","231,046.00","212,600.00","177,689.00","168,843.00","197,797.00","302,692.00","422,869.00","293,890.00"
"8","Net Property, Plant & Equipment","293,861.00","307,862.00","311,056.00","298,984.00","308,181.00","305,005.00","300,820.00","288,649.00","279,860.00","273,432.00"
"9","Accrued Payable","-","-","-","-","-","-","-","-","327,712.00","339,853.00"
"10","Short Term Debt","38,110.00","34,319.00","21,876.00","22,451.00","25,693.00","21,590.00","24,690.00","16,340.00","12,420.00","22,960.00"
"11","Long Term Debt","-","17,882.00","17,879.00","8,481.00","9,640.00","11,320.00","10,705.00","8,423.00","7,546.00","6,195.00"
"12","Net Operating Cash Flow","161,874.00","160,866.00","23,912.00","76,419.00","163,638.00","211,303.00","123,068.00","(125,078.00)","(68,206.00)","179,505.00"
"13","Capital Expenditures","(10,312.00)","(11,109.00)","(17,188.00)","(18,555.00)","(16,240.00)","(10,752.00)","(9,350.00)","(15,079.00)","(3,021.00)","(16,469.00)"
"14","Total Shares Outstanding (million)","-","319,472.50","319,472.50","319,472.50","319,472.50","319,472.50","319,472.50","319,472.50","319,472.81","319,472.81"
