"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","196.00","591.00","4,568.00","4,891.40","4,527.00","5,872.00","4,332.00","1,782.41","2,014.00","1,043.00"
"3","Pretax Income","(687.00)","(360.00)","(1,071.00)","(714.96)","211.00","129.00","(1,435.00)","(1,364.31)","(693.00)","(577.00)"
"4","Net Income","(687.00)","(360.00)","(1,071.00)","(846.17)","211.00","129.00","(1,444.00)","(1,399.34)","(693.00)","(577.00)"
"5","Cash & Short-Term Investments","5,304.00","4,512.00","1,517.00","1,278.00","7,505.00","5,174.00","3,625.00","5,355.00","4,730.00","9,089.00"
"6","Total Accounts Receivables","10,679.00","10,992.00","15,054.00","7,800.00","12,104.00","15,811.00","16,358.00","12,410.00","14,551.00","13,724.00"
"7","Inventories","20,049.00","20,328.00","19,197.00","27,003.00","23,572.00","21,500.00","20,057.00","21,150.00","20,795.00","20,450.00"
"8","Net Property, Plant & Equipment","1,143.00","1,111.00","1,079.00","1,202.00","1,150.00","1,101.00","2,426.00","8,469.00","10,657.00","13,940.00"
"9","Short Term Debt","22.00","22.00","22.00","179.00","164.00","141.00","133.00","300.00","297.00","359.00"
"10","Long Term Debt","218.00","211.00","204.00","209.00","194.00","187.00","275.00","806.00","729.00","675.00"
"11","Net Operating Cash Flow","(666.00)","(830.00)","(3,005.00)","(38.00)","(1,090.00)","(2,312.00)","(1,507.00)","2,660.00","(2,307.00)","217.00"
"12","Capital Expenditures","(18.00)","-","-","-","(4.00)","(5.00)","(28.00)","(5,444.00)","(2,351.00)","(3,481.00)"
"13","Total Shares Outstanding (million)","702,433.90","702,433.90","702,433.90","702,433.90","731,513.90","731,513.90","731,513.90","756,313.90","757,313.90","840,513.90"
