"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","50,393.00","103,467.00","53,114.00","27,633.00","49,273.00","20,969.00","36,266.00","46,605.00","21,880.00","56,417.00"
"3","Pretax Income","(1,848.00)","30,036.00","(971.00)","11,040.00","13,086.00","9,374.00","7,746.00","6,748.00","56.00","5,969.00"
"4","Net Income","(2,197.00)","23,023.00","3,366.00","8,249.00","5,812.00","6,395.00","6,931.00","4,827.00","(1,645.00)","4,447.00"
"5","Cash & Short-Term Investments","44,511.00","70,502.00","131,502.00","75,483.00","76,622.00","82,227.00","118,060.00","119,776.00","120,480.00","156,094.00"
"6","Cash Only","13,962.00","46,278.00","40,105.00","35,221.00","40,406.00","50,408.00","83,898.00","69,050.00","69,576.00","80,717.00"
"7","Total Accounts Receivables","170,431.00","200,215.00","128,245.00","131,306.00","132,044.00","128,800.00","112,994.00","133,854.00","132,215.00","158,497.00"
"8","Inventories","132,365.00","122,269.00","121,147.00","122,436.00","120,425.00","121,035.00","117,199.00","115,962.00","115,462.00","99,498.00"
"9","Net Property, Plant & Equipment","49,303.00","46,112.00","44,204.00","41,939.00","41,030.00","37,437.00","37,625.00","35,578.00","33,628.00","32,330.00"
"10","Short Term Debt","53,479.00","73,990.00","63,276.00","29,111.00","30,102.00","45,236.00","43,252.00","48,951.00","48,967.00","60,738.00"
"11","Long Term Debt","5,550.00","2,520.00","2,105.00","2,273.00","2,826.00","3,626.00","2,744.00","1,864.00","979.00","380.00"
"12","Net Operating Cash Flow","1,013.00","15,731.00","70,762.00","(15,773.00)","4,119.00","(1,935.00)","34,678.00","(521.00)","(5,672.00)","(3,869.00)"
"13","Capital Expenditures","(103.00)","(61.00)","(1,459.00)","(2,551.00)","(2,664.00)","(1,145.00)","(2,547.00)","(2,922.00)","(1,032.00)","(2,045.00)"
"14","Total Shares Outstanding (million)","372,775.01","372,775.01","372,412.29","370,806.69","370,806.69","370,806.69","370,806.69","659,669.27","370,806.69","741,613.38"
