"1","Financial Year","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4","31-03-2022       1"
"2","Sales/Revenue","6,837.92","3,761.00","738.00","3,871.00","3,672.08","3,468.00","3,648.00","5,264.00","5,628.00","4,600.00"
"3","Pretax Income","(1,809.91)","(3,292.00)","(3,975.00)","(2,218.00)","(2,154.18)","(2,046.00)","(1,820.00)","(50.00)","(346.00)","(1,603.00)"
"4","Net Income","(717.40)","(3,239.00)","(3,923.00)","(2,170.00)","(240.97)","(2,003.00)","(1,352.00)","(22.00)","1,033.00","(1,575.00)"
"5","Cash & Short-Term Investments","54,856.61","52,276.00","49,955.00","49,403.00","47,776.00","46,842.00","45,175.00","46,010.00","48,456.00","48,631.00"
"6","Cash Only","-","-","-","-","-","-","45,175.00","46,010.00","48,456.00","-"
"7","Total Accounts Receivables","3,596.72","3,445.00","2,566.00","2,312.00","3,337.00","3,536.00","4,373.00","5,155.00","4,025.00","4,061.00"
"8","Inventories","501.15","559.00","552.00","518.00","549.00","572.00","582.00","576.00","608.00","644.00"
"9","Net Property, Plant & Equipment","176,239.36","174,632.00","173,070.00","171,462.00","169,879.00","168,576.00","167,071.00","165,587.00","164,187.00","162,712.00"
"10","Accrued Payable","4,965.67","4,024.00","3,238.00","3,016.00","3,025.00","3,064.00","2,374.00","2,551.00","2,845.00","3,220.00"
"11","Short Term Debt","32.84","22.00","14.00","6.00","14.00","6.00","-","-","-","-"
"12","Long Term Debt","17.29","17.00","17.00","17.00","-","-","-","-","-","-"
"13","Net Operating Cash Flow","1,820.05","(3,094.00)","(3,249.00)","(746.00)","(1,744.00)","(756.00)","(1,663.00)","795.00","2,508.00","(301.00)"
"14","Capital Expenditures","(880.07)","(119.00)","(134.00)","(75.00)","(91.00)","(352.00)","(66.00)","(104.00)","(136.00)","(64.00)"
"15","Total Shares Outstanding (million)","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00","197,002.00"
