"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","29,998.00","39,976.00","149,363.00","341,024.00","298,546.00","241,366.00","179,677.00","260,815.00","371,368.00","292,180.00"
"3","Pretax Income","(10,615.00)","(16,707.00)","20,260.00","80,083.00","86,761.00","78,017.00","48,755.00","39,315.00","76,083.00","79,958.00"
"4","Net Income","(10,346.00)","(12,108.00)","22,503.00","65,750.00","70,934.00","65,791.00","40,075.00","28,891.00","51,500.00","50,864.00"
"5","Cash & Short-Term Investments","6,564.00","4,025.00","107,458.00","10,229.00","27,512.00","27,272.00","32,831.00","31,103.00","85,569.00","48,406.00"
"6","Cash Only","1,074.00","2,482.00","68,964.00","9,278.00","24,600.00","22,130.00","22,912.00","21,052.00","54,186.00","40,814.00"
"7","Total Accounts Receivables","14,200.00","40,333.00","100,198.00","209,295.00","236,129.00","176,100.00","228,480.00","338,953.00","426,616.00","524,455.00"
"8","Inventories","616.00","15,846.00","12,786.00","116,717.00","117,041.00","235,518.00","347,267.00","414,275.00","304,949.00","360,901.00"
"9","Net Property, Plant & Equipment","126,281.00","112,915.00","5,968.00","11,708.00","12,777.00","110,904.00","153,536.00","149,834.00","240,188.00","248,281.00"
"10","Short Term Debt","85,756.00","10,710.00","40,000.00","18,669.00","73,375.00","142,251.00","138,916.00","186,727.00","197,294.00","177,640.00"
"11","Long Term Debt","-","-","-","20,919.00","61,590.00","76,220.00","167,186.00","195,328.00","175,062.00","354,265.00"
"12","Net Operating Cash Flow","(15,345.00)","68,202.00","11,102.00","(57,400.00)","(70,915.00)","22,873.00","(22,279.00)","(84,258.00)","116,814.00","(189,642.00)"
"13","Capital Expenditures","(3,230.00)","(327.00)","(4,966.00)","(3,994.00)","(2,218.00)","(44,895.00)","(35,038.00)","(1,481.00)","(69,445.00)","(10,905.00)"
"14","Total Shares Outstanding (million)","102,000.00","102,000.00","102,000.00","311,258.00","346,778.00","374,849.00","374,869.00","374,894.00","412,384.00","412,384.00"
