"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","18,971.29","35,492.34","27,955.83","21,989.42","25,589.05","26,257.50","25,181.62","23,279.76","19,981.62","16,991.69"
"3","Pretax Income","882.43","1,119.97","(771.54)","535.79","218.15","1,157.17","(1,654.53)","572.22","(5,358.95)","(2,476.90)"
"4","Net Income","511.58","893.99","(559.77)","206.87","89.04","837.30","(1,662.62)","54.16","(5,606.85)","(2,825.15)"
"5","Cash & Short-Term Investments","435.87","654.45","732.90","897.15","810.27","1,111.22","358.00","1,896.45","461.65","562.00"
"6","Cash Only","384.27","602.51","680.76","844.84","756.68","1,101.37","304.36","1,842.73","451.82","562.00"
"7","Total Accounts Receivables","17,728.78","17,585.78","21,916.21","12,346.90","15,234.77","19,629.96","15,229.93","10,466.04","11,138.36","9,931.00"
"8","Inventories","321.56","360.20","284.01","262.87","1,069.55","468.76","209.62","388.21","172.74","210.00"
"9","Net Property, Plant & Equipment","32,194.63","24,766.30","25,921.33","25,625.08","26,501.69","35,892.84","34,844.52","33,318.52","34,844.24","33,091.00"
"10","Short Term Debt","9,713.21","9,462.84","5,866.75","5,262.28","6,008.13","3,369.40","2,699.01","2,058.78","1,801.62","1,254.00"
"11","Long Term Debt","2,608.61","5,078.57","5,196.80","3,413.59","3,491.14","1,780.36","1,199.27","498.14","1,390.84","888.00"
"12","Net Operating Cash Flow","546.56","1,893.62","928.90","(857.35)","1,238.25","3,617.35","1,156.66","5,155.10","732.42","900.00"
"13","Capital Expenditures","(167.85)","(1,001.07)","(627.60)","(1,408.54)","(368.22)","(75.04)","(68.06)","(34.28)","(27.17)","(28.00)"
"14","Total Shares Outstanding (million)","40,998.55","40,999.00","40,998.55","40,998.55","40,998.55","40,998.55","40,998.55","40,998.55","40,998.55","40,998.55"
