"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","24,049.56","24,878.72","22,550.54","18,288.98","22,547.10","28,618.36","21,367.59","21,311.96","22,313.75","21,575.68"
"3","Pretax Income","9,134.41","13,841.89","8,697.72","4,559.93","9,024.15","(29,681.66)","8,943.55","8,141.75","9,799.39","4,700.56"
"4","Net Income","9,134.41","8,351.45","8,697.72","4,559.93","9,024.15","(29,681.66)","8,943.55","8,141.75","9,799.39","4,540.56"
"5","Cash & Short-Term Investments","57,260.95","58,288.78","54,195.76","47,833.07","43,417.12","51,770.52","55,041.58","46,707.94","51,037.79","44,973.51"
"6","Cash Only","-","-","-","-","-","-","-","-","-","5,767.74"
"7","Total Accounts Receivables","9,442.84","6,066.34","8,923.13","11,457.31","13,057.34","11,503.35","16,209.50","16,069.80","21,870.04","7,870.88"
"8","Accrued Payable","-","-","-","-","-","-","14,627.36","14,395.61","14,402.60","7,027.57"
"9","Short Term Debt","-","162,200.67","-","-","-","33,865.51","33,879.14","33,892.76","33,906.38","-"
"10","Long Term Debt","644,752.44","-","643,313.90","643,397.13","643,480.36","609,698.08","609,767.69","609,837.30","609,906.91","643,845.64"
"11","Net Operating Cash Flow","12,657.98","10,092.94","22,760.37","498.07","14,350.58","6,957.75","3,150.11","14,087.25","18,021.44","20,626.75"
"12","Capital Expenditures","-","-","-","-","-","-","-","-","-","-"
"13","Total Shares Outstanding (million)","573,219.86","-","573,219.86","573,219.86","573,219.86","573,219.86","573,219.86","573,219.86","573,219.86","573,219.86"
