"1","Financial Year","30-11-2019       1","29-02-2020       2","31-05-2020       3","31-08-2020       4","30-11-2020       1","28-02-2021       2","31-05-2021       3","31-08-2021       4","30-11-2021       1","28-02-2022       2"
"2","Sales/Revenue","67,992.00","54,373.00","9,145.00","39,664.54","66,018.00","45,277.00","41,274.00","38,157.55","34,304.00","91,100.00"
"3","Pretax Income","5,458.00","(2,164.00)","(3,372.00)","(2,458.19)","6,508.00","1,724.00","(784.00)","2,128.15","1,120.00","7,406.00"
"4","Net Income","2,941.00","(738.00)","(4,392.00)","(3,952.61)","4,121.00","37.00","(1,836.00)","(310.93)","96.00","4,143.00"
"5","Cash & Short-Term Investments","20,990.00","24,874.00","24,176.00","27,832.00","21,245.00","27,054.00","23,666.00","20,807.00","18,692.00","19,185.00"
"6","Cash Only","8,158.00","12,118.00","13,236.00","17,308.00","11,625.00","17,371.00","18,401.00","15,812.00","15,298.00","15,773.00"
"7","Total Accounts Receivables","138,529.00","128,445.00","95,996.00","89,006.00","95,642.00","74,035.00","80,925.00","64,075.00","59,806.00","84,887.00"
"8","Inventories","185,162.00","166,325.00","210,546.00","191,577.00","164,607.00","168,566.00","159,992.00","175,233.00","175,984.00","153,451.00"
"9","Net Property, Plant & Equipment","152,649.00","177,518.00","175,548.00","180,713.00","185,133.00","189,643.00","191,769.00","194,262.00","192,747.00","190,457.00"
"10","Short Term Debt","125,846.00","128,729.00","125,927.00","128,461.00","118,568.00","107,700.00","117,937.00","119,948.00","129,928.00","88,663.00"
"11","Long Term Debt","197,710.00","200,102.00","198,015.00","187,670.00","181,388.00","175,316.00","161,843.00","154,872.00","146,846.00","153,851.00"
"12","Net Operating Cash Flow","(1,124.00)","25,486.00","4,228.00","18,603.00","17,259.00","28,379.00","4,687.00","7,113.00","(2,276.00)","33,964.00"
"13","Capital Expenditures","(284.00)","(26,877.00)","(41.00)","(7,196.00)","(1,004.00)","(6,515.00)","(4,918.00)","(5,314.00)","(1,268.00)","(487.00)"
"14","Total Shares Outstanding (million)","112,395.02","112,395.02","112,395.02","112,395.02","112,395.02","112,395.02","112,395.02","112,395.02","112,395.02","112,395.02"
