"1","Financial Year","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4","31-03-2022       1"
"2","Sales/Revenue","319,832.00","273,346.00","310,083.00","357,681.00","366,371.00","373,938.00","402,233.00","366,356.00","426,396.00","424,445.00"
"3","Pretax Income","(22,889.00)","1,161.00","41,433.00","55,670.00","56,840.00","52,772.00","62,471.00","48,073.00","59,312.00","58,718.00"
"4","Net Income","(26,850.00)","(2,828.00)","33,950.00","50,744.00","60,920.00","45,411.00","54,641.00","40,271.00","57,452.00","50,694.00"
"5","Cash & Short-Term Investments","342,803.00","408,465.00","278,203.00","294,132.00","664,095.00","800,938.00","782,816.00","792,523.00","655,959.00","553,636.00"
"6","Total Accounts Receivables","158,521.00","146,061.00","190,036.00","188,092.00","190,880.00","212,376.00","211,942.00","175,044.00","203,166.00","213,008.00"
"7","Inventories","154,026.00","154,850.00","174,968.00","173,799.00","176,110.00","189,434.00","215,291.00","251,536.00","260,492.00","270,072.00"
"8","Net Property, Plant & Equipment","1,100,076.00","1,165,176.00","1,198,565.00","1,210,628.00","1,215,064.00","1,322,719.00","1,441,828.00","1,535,117.00","1,637,477.00","1,780,898.00"
"9","Accrued Payable","192,356.00","237,856.00","210,385.00","203,586.00","227,312.00","302,812.00","320,194.00","379,633.00","344,429.00","341,142.00"
"10","Short Term Debt","53,471.00","62,862.00","62,438.00","60,546.00","98,838.00","101,792.00","102,013.00","102,829.00","118,684.00","152,816.00"
"11","Long Term Debt","120,638.00","163,579.00","146,866.00","127,277.00","108,562.00","96,715.00","81,801.00","67,210.00","56,241.00","50,454.00"
"12","Net Operating Cash Flow","79,518.00","59,693.00","(5,114.00)","109,794.00","131,397.00","69,017.00","89,162.00","122,767.00","56,637.00","65,944.00"
"13","Capital Expenditures","(20,648.00)","(27,993.00)","(94,921.00)","(66,299.00)","(51,494.00)","(69,198.00)","(146,381.00)","(104,116.00)","(163,765.00)","(199,956.00)"
"14","Total Shares Outstanding (million)","727,086.00","727,086.00","727,086.00","727,086.00","778,719.06","799,794.56","806,539.56","806,539.56","1,613,079.11","1,613,078.00"
