"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","6,349.00","2,237.00","2,672.00","1,892.00","1,735.00","2,034.56","2,529.00","2,209.00","2,129.00","7,893.83"
"3","Pretax Income","(760.00)","19,308.00","(2,149.00)","49,072.00","(2,288.00)","(55,625.56)","775.00","(1,349.00)","(3,523.00)","17,108.18"
"4","Net Income","(414.00)","19,585.00","(1,508.00)","33,115.00","(2,307.00)","5,152.92","548.00","(1,229.00)","(2,546.00)","11,548.52"
"5","Cash & Short-Term Investments","29,268.00","24,670.44","45,740.00","136,747.00","98,270.00","90,660.00","88,734.00","83,837.00","84,162.00","86,032.00"
"6","Cash Only","-","21,908.20","-","-","46,601.00","-","-","-","-","-"
"7","Total Accounts Receivables","12,228.00","14,649.48","12,836.00","18,113.00","16,049.00","15,791.00","15,644.00","20,082.00","15,568.00","17,020.00"
"8","Net Property, Plant & Equipment","234,162.00","114,018.73","138,176.00","137,112.00","138,803.00","145,149.00","143,992.00","136,183.00","135,663.00","134,517.00"
"9","Accrued Payable","-","-","-","-","-","-","3,715.00","3,825.00","3,891.00","5,637.00"
"10","Short Term Debt","55,839.00","21,520.20","32,339.00","18,348.00","14,945.00","14,790.00","14,795.00","9,800.00","4,804.00","4,808.00"
"11","Long Term Debt","64,031.00","56,163.97","66,037.00","62,199.00","57,920.00","53,591.00","50,419.00","49,266.00","48,165.00","46,843.00"
"12","Net Operating Cash Flow","(4,689.00)","317.74","2,394.00","792.00","(13,521.00)","1,283.00","510.00","(126.00)","(1,264.00)","(1,672.00)"
"13","Capital Expenditures","(89.00)","5.23","(5,450.00)","(227.00)","(3,018.00)","(7,676.00)","(18.00)","(17.00)","(146.00)","(17.00)"
"14","Total Shares Outstanding (million)","188,900.33","188,900.33","188,900.33","188,900.33","188,900.33","188,900.33","188,900.33","188,900.33","188,900.33","188,900.33"
