"1","Financial Year","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020"
"2","Sales/Revenue","734,920.89","931,064.70","1,032,035.69","1,107,079.37","1,145,960.42","1,498,336.64","1,821,873.35","2,405,638.11","2,827,218.41","2,924,313.60"
"3","Pretax Income","242,834.11","258,404.90","304,098.80","308,950.75","276,881.53","316,877.98","348,977.81","526,428.85","550,829.33","555,430.31"
"4","Net Income","190,296.59","201,380.29","233,336.23","232,813.35","209,732.83","257,427.54","283,001.35","438,919.10","455,177.92","433,618.64"
"5","Cash & Short-Term Investments","116,982.83","163,216.57","181,896.73","170,550.04","70,501.00","84,381.33","121,008.57","156,561.08","150,391.29","305,160.94"
"6","Cash Only","-","-","31,263.90","-","-","-","-","144,264.85","112,672.92","179,633.02"
"7","Total Accounts Receivables","97,244.20","108,688.91","122,752.75","139,618.95","193,895.25","233,784.37","293,128.13","377,030.01","436,133.44","477,286.21"
"8","Inventories","64,672.88","97,532.02","86,833.12","98,212.96","120,163.35","201,536.80","270,434.42","291,273.70","275,527.36","273,908.98"
"9","Net Property, Plant & Equipment","348,633.39","379,739.13","535,192.70","684,756.22","1,044,230.43","1,401,540.15","1,570,385.83","1,744,598.69","2,070,225.45","2,195,595.61"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","14,526.02","12,578.51","7,694.80","2,983.49","6,082.11","42,441.39","147,492.06","194,371.21","148,577.37","87,245.97"
"12","Long Term Debt","24,450.93","12,070.89","4,583.14","1,837.71","325.52","205,609.30","162,549.91","122,272.83","195,361.60","191,286.02"
"13","Net Operating Cash Flow","184,822.18","200,342.17","317,567.56","248,855.65","206,535.71","239,496.54","336,753.37","403,949.33","627,398.52","655,724.14"
"14","Capital Expenditures","(81,274.93)","(60,234.11)","(187,138.92)","(196,015.06)","(422,656.42)","(424,713.39)","(239,635.52)","(263,101.53)","(431,468.62)","(251,473.16)"
"15","Total Shares Outstanding (million)","1,454,229.00","1,460,354.00","1,466,617.00","2,988,129.46","3,206,232.13","3,282,058.43","3,286,019.23","3,311,965.23","3,345,187.13","3,383,413.53"
