"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","41,553.00","46,415.00","41,655.00","21,357.00","49,244.00","34,780.00","43,010.00","22,836.00","10,011.00","10,023.00"
"3","Pretax Income","8,370.00","(3,472.00)","(5.00)","(4,803.00)","8,845.00","(3,243.00)","3,471.00","(365.00)","(2,041.00)","(14,550.00)"
"4","Net Income","5,153.00","(5,447.00)","(1,144.00)","(5,566.00)","6,959.00","(6,537.00)","1,028.00","(1,820.00)","(1,951.00)","(13,197.00)"
"5","Cash & Short-Term Investments","9,519.00","16,701.00","23,913.00","15,955.00","15,230.00","14,480.00","11,391.00","13,681.00","7,122.00","11,114.00"
"6","Cash Only","9,519.00","16,701.00","23,913.00","15,955.00","15,230.00","14,480.00","11,391.00","13,681.00","7,122.00","11,114.00"
"7","Total Accounts Receivables","112,649.00","141,294.00","150,155.00","154,819.00","100,583.00","98,597.00","120,998.00","110,222.00","109,047.00","113,922.00"
"8","Inventories","222,135.00","195,471.00","169,460.00","174,706.00","177,236.00","190,315.00","179,023.00","179,180.00","184,858.00","175,430.00"
"9","Net Property, Plant & Equipment","28,044.00","7,777.00","6,627.00","5,893.00","5,209.00","4,587.00","4,482.00","5,127.00","4,990.00","4,608.00"
"10","Accrued Payable","-","-","-","-","-","-","62,479.00","68,308.00","72,944.00","76,608.00"
"11","Short Term Debt","95,055.00","102,155.00","105,208.00","105,154.00","88,508.00","102,355.00","117,937.00","106,652.00","104,168.00","110,649.00"
"12","Long Term Debt","25,481.00","11,994.00","9,269.00","8,680.00","17,658.00","15,547.00","11,439.00","8,366.00","6,669.00","9,888.00"
"13","Net Operating Cash Flow","7,107.00","(4,760.00)","7,375.00","(5,007.00)","20,785.00","(13,612.00)","(14,086.00)","17,819.00","(907.00)","(5,368.00)"
"14","Capital Expenditures","(24.00)","(209.00)","(154.00)","77.00","(596.00)","212.00","(285.00)","(600.00)","(139.00)","(285.00)"
"15","Total Shares Outstanding (million)","546,942.73","546,943.00","546,943.00","546,943.00","546,943.00","546,944.13","546,944.13","546,944.13","546,944.13","546,944.13"
