"1","Financial Year","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020"
"2","Sales/Revenue","354,975.35","399,103.98","429,935.06","425,790.25","449,775.78","360,396.12","358,895.76","386,528.86","367,982.51","338,681.00"
"3","Pretax Income","24,262.61","21,666.78","23,200.17","19,124.68","20,927.66","10,533.88","7,918.36","11,582.91","10,355.59","9,965.00"
"4","Net Income","19,085.59","15,805.48","17,458.11","14,195.21","14,884.25","7,879.28","4,878.99","8,744.35","7,928.98","7,348.00"
"5","Cash & Short-Term Investments","13,449.99","19,663.54","15,546.83","25,755.03","14,404.15","33,875.74","39,310.22","50,557.00","42,705.44","47,008.00"
"6","Cash Only","5,449.94","16,571.16","12,358.06","22,466.64","11,010.56","11,339.08","12,837.83","8,168.50","14,417.29","-"
"7","Total Accounts Receivables","141,855.99","127,483.72","131,761.58","133,139.77","179,740.12","136,185.10","131,549.14","166,515.66","125,182.01","120,086.00"
"8","Inventories","46,150.96","39,579.15","46,253.41","51,384.36","45,165.54","33,545.27","41,974.81","34,081.35","50,516.86","43,306.00"
"9","Net Property, Plant & Equipment","4,163.50","3,707.44","4,025.28","3,823.98","6,352.54","6,532.24","4,425.05","4,506.44","5,759.20","4,908.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","56,895.00"
"11","Short Term Debt","40,729.45","21,441.01","12,437.11","20,565.77","29,771.05","12,445.40","17,188.20","32,568.55","24,064.88","16,583.00"
"12","Long Term Debt","-","-","-","-","-","-","-","-","-","8,607.00"
"13","Net Operating Cash Flow","14,286.84","30,565.07","11,619.48","8,706.63","2,142.84","44,595.83","6,176.25","(11,534.98)","12,027.68","29,689.00"
"14","Capital Expenditures","(949.51)","(884.24)","(1,668.34)","(1,188.85)","(3,903.14)","(1,918.01)","(450.14)","(1,806.27)","(3,078.25)","(913.00)"
"15","Total Shares Outstanding (million)","280,000.00","280,000.00","280,000.00","419,997.20","419,997.20","419,997.20","419,997.20","461,997.69","457,974.56","457,976.85"
