"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","131,500.00","136,078.00","108,337.00","78,649.00","78,100.00","88,298.00","86,457.00","107,896.00","101,847.00","99,250.00"
"3","Pretax Income","(16,975.00)","(57,554.00)","(19,619.00)","(16,454.00)","(133,225.00)","(19,633.00)","(12,242.00)","(767.00)","2,869.00","874.00"
"4","Net Income","(17,207.00)","(74,333.00)","(19,870.00)","(16,119.00)","(133,658.00)","8,318.00","(12,443.00)","(1,167.00)","3,111.00","82.00"
"5","Cash & Short-Term Investments","348,989.00","383,197.00","371,025.00","356,533.00","352,521.00","353,928.00","368,259.00","380,230.00","382,419.00","386,042.00"
"6","Cash Only","44,132.00","383,197.00","60,683.00","48,972.00","51,513.00","353,928.00","368,259.00","76,467.00","58,367.00","-"
"7","Total Accounts Receivables","50,669.00","59,933.00","60,503.00","64,682.00","33,251.00","56,036.00","36,252.00","45,725.00","49,869.00","34,158.00"
"8","Inventories","175,630.00","116,992.00","98,129.00","102,586.00","88,338.00","68,180.00","65,290.00","53,284.00","51,690.00","58,368.00"
"9","Net Property, Plant & Equipment","733,801.00","721,188.00","738,969.00","726,712.00","683,579.00","665,500.00","657,160.00","646,629.00","630,922.00","620,953.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","49,683.00","39,620.00"
"11","Short Term Debt","111,146.00","136,650.00","122,541.00","125,703.00","125,196.00","131,721.00","131,142.00","134,838.00","136,527.00","148,120.00"
"12","Long Term Debt","115,449.00","109,569.00","105,814.00","99,616.00","154,419.00","148,408.00","143,034.00","136,932.00","130,703.00","121,370.00"
"13","Net Operating Cash Flow","6,148.00","18,793.00","4,417.00","(5,832.00)","32,849.00","(5,639.00)","24,787.00","15,608.00","6,839.00","3,957.00"
"14","Capital Expenditures","(2,961.00)","(5,336.00)","(966.00)","(4,572.00)","(89,173.00)","(5,871.00)","(3,200.00)","(2,630.00)","(3,547.00)","(8,823.00)"
"15","Total Shares Outstanding (million)","477,474.00","477,474.00","475,750.00","481,345.00","473,868.10","473,868.10","469,952.55","469,952.55","469,382.55","468,657.05"
