"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","153,594.92","92,738.06","80,325.63","69,758.08","57,835.78","19,740.43","4,258.88","5,014.57","6,512.29","9,905.52"
"3","Pretax Income","(9,660.03)","(1,321.83)","(2,648.56)","(4,580.35)","5,281.04","5,925.27","(4,975.50)","(4,093.25)","(3,814.32)","(3,817.05)"
"4","Net Income","(8,054.02)","(458.12)","400.59","(6,503.20)","4,634.40","6,273.29","(4,170.11)","(2,750.03)","(3,989.84)","(4,314.75)"
"5","Cash & Short-Term Investments","5,232.60","4,613.89","4,081.66","3,922.14","14,069.65","51,671.72","47,079.20","34,765.18","18,329.31","30,449.67"
"6","Cash Only","-","-","-","-","-","-","20,000.00","7,556.48","2,463.20","7,751.76"
"7","Total Accounts Receivables","38,687.65","24,868.37","21,035.57","20,867.84","22,296.01","728.24","378.16","5,861.19","5,342.71","7,852.18"
"8","Inventories","38,048.26","30,372.49","22,722.18","15,792.35","14,239.43","22,223.61","59,922.51","61,821.95","65,917.07","68,717.48"
"9","Net Property, Plant & Equipment","96,037.40","41,735.17","48,614.80","49,145.79","1,258.53","573.24","671.07","1,785.77","2,113.10","1,113.85"
"10","Accrued Payable","-","-","-","3,177.13","15,442.21","3,135.03","2,082.58","2,758.86","4,758.66","5,779.93"
"11","Short Term Debt","62,372.00","43,837.00","35,132.00","29,720.00","26,540.00","-","-","1,124.10","1,178.28","1,334.81"
"12","Long Term Debt","-","-","-","-","-","-","-","4,502.27","26,757.57","23,460.62"
"13","Net Operating Cash Flow","20,040.68","19,146.65","10,124.23","1,191.30","13,226.46","(8,832.98)","(5,988.19)","(17,194.76)","(37,855.75)","(6,752.07)"
"14","Capital Expenditures","(255.45)","(643.01)","(64.00)","(59.00)","-","(526.76)","(213.66)","(222.66)","(16.27)","(14.39)"
"15","Total Shares Outstanding (million)","113,725.00","113,724.58","113,724.58","125,077.68","125,077.68","137,585.44","137,585.44","137,585.44","167,495.14","273,693.22"
