"1","Financial Year","31-01-2012","31-01-2013","31-01-2014","31-01-2015","31-01-2016","31-01-2017","31-01-2018","31-01-2019","31-01-2020","31-01-2021"
"2","Sales/Revenue","290,423.82","282,577.66","310,354.79","268,898.09","194,570.01","254,358.77","277,160.51","295,589.92","258,249.33","222,897.62"
"3","Pretax Income","87,808.80","79,983.14","159,012.38","155,695.29","36,370.08","81,131.11","50,509.08","54,050.95","50,125.87","42,400.90"
"4","Net Income","63,517.11","55,616.10","121,052.05","119,694.96","17,690.40","70,289.55","35,009.16","34,327.59","26,295.52","26,801.18"
"5","Cash & Short-Term Investments","76,858.90","23,011.36","119,513.00","123,641.01","32,838.04","40,850.85","50,507.86","61,093.92","66,623.99","51,770.37"
"6","Cash Only","13,931.14","14,642.24","21,055.68","23,734.78","23,699.49","33,353.83","36,427.43","38,788.81","35,160.26","24,349.53"
"7","Total Accounts Receivables","79,886.78","76,230.11","92,573.01","66,912.96","57,820.49","90,982.24","84,949.44","68,197.22","56,023.27","62,454.60"
"8","Inventories","55,976.70","86,292.48","107,289.79","93,908.60","108,587.34","171,051.37","184,216.65","205,413.82","198,280.84","171,331.38"
"9","Net Property, Plant & Equipment","489,728.16","506,789.03","544,670.44","640,893.73","708,523.35","737,945.02","765,744.57","165,625.37","170,121.42","169,029.40"
"10","Accrued Payable","-","-","15,669.53","13,096.45","20,168.22","47,880.49","44,305.45","31,757.26","-","-"
"11","Short Term Debt","57,038.16","24,878.03","33,385.49","36,882.79","58,134.93","47,547.46","56,160.56","91,876.83","103,619.00","161,303.20"
"12","Long Term Debt","87,025.95","82,373.03","125,463.67","210,815.50","188,077.96","282,408.22","290,057.66","259,713.38","249,284.19","152,783.77"
"13","Net Operating Cash Flow","42,256.20","18,068.99","89,553.71","(9,410.72)","(26,377.43)","(29,618.43)","19,645.97","34,467.99","24,458.21","37,494.84"
"14","Capital Expenditures","(5,843.49)","(12,781.71)","(26,034.89)","(5,229.88)","(25,644.89)","(31,793.96)","(21,836.94)","(22,799.23)","(6,916.39)","(4,949.92)"
"15","Total Shares Outstanding (million)","182,406.00","194,281.00","227,717.72","227,471.82","279,432.50","279,418.70","279,418.70","279,418.70","279,418.70","279,418.70"
