"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","2,080,237.00","2,155,373.00","2,291,974.00","1,760,928.00","1,870,050.00","2,195,212.00","2,322,108.00","2,221,435.00","1,891,199.00","2,395,704.00"
"3","Pretax Income","(37,131.00)","4,480.00","24,970.00","(140,544.00)","202,128.00","252,861.00","149,947.00","(161,982.00)","(74,306.00)","255,665.00"
"4","Net Income","(19,482.00)","12,268.00","23,388.00","(135,475.00)","166,775.00","205,384.00","149,544.00","(89,860.00)","(99,987.00)","242,929.00"
"5","Cash & Short-Term Investments","46,652.00","52,805.00","61,812.00","62,415.00","54,941.00","56,529.00","55,405.00","99,018.00","60,383.00","65,098.00"
"6","Cash Only","18,153.00","32,432.00","40,025.00","28,682.00","31,659.00","47,529.00","48,696.00","78,174.00","55,223.00","54,498.00"
"7","Total Accounts Receivables","272,508.00","367,601.00","292,632.00","248,906.00","325,958.00","420,916.00","517,619.00","392,527.00","392,845.00","519,106.00"
"8","Inventories","1,339,427.00","1,449,827.00","1,165,046.00","951,990.00","830,764.00","846,718.00","1,085,366.00","872,231.00","733,486.00","1,049,233.00"
"9","Net Property, Plant & Equipment","1,147,310.00","1,117,367.00","1,077,284.00","1,038,971.00","1,019,188.00","1,001,544.00","1,000,582.00","979,290.00","928,409.00","872,039.00"
"10","Short Term Debt","1,259,700.00","1,518,574.00","1,183,539.00","1,300,283.00","956,657.00","844,063.00","1,020,883.00","1,070,272.00","918,832.00","1,022,576.00"
"11","Long Term Debt","399,690.00","304,480.00","220,000.00","-","60,441.00","53,353.00","43,255.00","50,895.00","50,923.00","48,707.00"
"12","Net Operating Cash Flow","(64,902.00)","(115,929.00)","470,761.00","135,508.00","340,053.00","193,173.00","(58,570.00)","70,858.00","92,271.00","(68,193.00)"
"13","Capital Expenditures","(58,649.00)","(18,835.00)","(15,016.00)","(10,760.00)","(21,314.00)","(33,004.00)","(41,775.00)","(31,073.00)","(8,109.00)","(5,834.00)"
"14","Total Shares Outstanding (million)","500,671.00","500,620.70","500,600.88","500,578.70","500,692.70","515,046.10","538,721.10","539,593.10","539,593.10","542,736.04"
