"1","Financial Year","31-12-2008","31-12-2009","31-12-2010","31-12-2011","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018"
"2","Sales/Revenue","2,106,140.00","1,971,455.00","1,642,004.00","1,383,737.00","1,922,368.00","1,653,059.00","1,798,572.00","1,383,332.00","826,892.00","704,018.00"
"3","Pretax Income","140,213.00","50,715.00","(186,571.00)","(120,186.00)","21,097.00","81,059.00","114,377.00","25,793.00","(148,403.00)","(318,208.00)"
"4","Net Income","116,553.00","9,875.00","(184,636.00)","(232,332.00)","(66,833.00)","4,956.00","49,413.00","22,536.00","(107,405.00)","(249,974.00)"
"5","Cash & Short-Term Investments","121,187.00","313,123.00","176,388.00","157,447.00","249,331.00","229,882.00","236,330.00","188,047.00","163,815.00","102,127.00"
"6","Cash Only","96,177.00","207,395.00","123,978.00","122,271.00","166,925.00","122,963.00","158,734.00","162,143.00","106,934.00","47,551.00"
"7","Total Accounts Receivables","789,553.00","821,355.00","874,376.00","910,732.00","1,020,404.00","1,081,373.00","1,199,559.00","1,079,675.00","1,064,437.00","964,466.00"
"8","Inventories","334,994.00","298,529.00","200,380.00","223,303.00","213,397.00","227,286.00","252,979.00","213,324.00","181,434.00","126,876.00"
"9","Net Property, Plant & Equipment","632,875.00","577,425.00","415,585.00","336,590.00","607,898.00","646,220.00","659,640.00","608,818.00","590,886.00","441,585.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","287,455.00","493,802.00","474,771.00","748,053.00","675,452.00","709,522.00","769,866.00","596,368.00","647,437.00","565,382.00"
"12","Long Term Debt","975,508.00","807,588.00","612,020.00","320,845.00","300,092.00","261,583.00","183,388.00","174,810.00","123,661.00","150,944.00"
"13","Net Operating Cash Flow","52,232.00","149,401.00","(115,490.00)","25,266.00","61,082.00","170,919.00","162,368.00","233,673.00","15,086.00","61,109.00"
"14","Capital Expenditures","(242,582.00)","(76,256.00)","(41,642.00)","(92,297.00)","(102,068.00)","(99,085.00)","(61,096.00)","(33,520.00)","(25,405.00)","(36,451.00)"
"15","Total Shares Outstanding (million)","1,007,413.00","1,072,373.00","1,168,231.00","1,173,260.00","1,550,113.00","777,104.83","777,104.83","958,755.00","951,541.40","1,092,657.46"
