"1","Financial Year","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3"
"2","Sales/Revenue","55,851.00","97,179.00","82,764.78","104,566.00","100,718.00","111,563.00","101,795.50","114,816.00","98,704.00","112,549.00"
"3","Pretax Income","(21,256.00)","11,300.00","10,677.67","12,559.00","14,689.00","14,645.00","14,795.10","14,869.00","10,030.00","10,261.00"
"4","Net Income","(22,176.00)","8,741.00","7,769.04","9,451.00","11,105.00","12,469.00","11,510.76","10,752.00","7,444.00","7,205.00"
"5","Cash & Short-Term Investments","15,524.00","18,636.00","29,551.00","22,535.00","36,448.00","26,067.00","17,325.00","18,985.00","28,941.00","64,600.00"
"6","Cash Only","15,409.00","18,519.00","29,435.00","22,416.00","36,328.00","25,947.00","17,205.00","18,865.00","28,821.00","43,272.00"
"7","Total Accounts Receivables","152,507.00","156,333.00","132,477.00","144,478.00","141,283.00","136,888.00","116,854.00","146,849.00","170,524.00","198,711.00"
"8","Inventories","72,883.00","66,574.00","79,190.00","75,072.00","74,070.00","72,323.00","81,019.00","73,932.00","76,940.00","98,204.00"
"9","Net Property, Plant & Equipment","92,521.00","92,888.00","64,045.00","64,278.00","59,954.00","59,112.00","61,555.00","60,805.00","59,935.00","73,521.00"
"10","Short Term Debt","80,455.00","83,037.00","110,559.00","100,796.00","121,197.00","60,580.00","47,020.00","68,148.00","96,185.00","142,011.00"
"11","Long Term Debt","34,647.00","33,313.00","13,453.00","12,878.00","11,980.00","11,136.00","11,881.00","10,882.00","9,885.00","82,558.00"
"12","Net Operating Cash Flow","12,204.00","(8,407.00)","34,384.00","16,133.00","6,911.00","21,392.00","18,132.00","(12,371.00)","(2,069.00)","(3,880.00)"
"13","Capital Expenditures","(1,026.00)","(1,906.00)","(1,363.00)","(634.00)","(326.00)","(170.00)","(2,476.00)","(334.00)","(30.00)","(1,585.00)"
"14","Total Shares Outstanding (million)","820,652.00","820,652.00","820,652.00","809,074.00","806,362.00","820,680.00","820,680.00","820,680.00","1,313,087.00","1,304,899.00"
