"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020"
"2","Sales/Revenue","207,465.23","255,195.51","295,605.47","322,749.62","371,414.58","572,950.69","395,483.83","326,143.21","324,786.17","222,973.36"
"3","Pretax Income","34,415.89","34,357.63","40,416.88","44,886.51","35,811.61","50,416.49","70,153.32","11,755.11","24,674.08","18,345.40"
"4","Net Income","24,003.04","24,493.03","27,042.65","28,979.32","24,667.64","35,612.94","46,067.27","7,159.45","15,267.54","10,016.45"
"5","Cash & Short-Term Investments","27,842.28","32,262.36","34,877.89","38,253.40","43,923.55","41,668.62","54,543.86","53,610.47","54,371.22","84,707.00"
"6","Cash Only","11,052.21","21,182.94","30,307.60","23,796.04","33,366.00","38,521.34","42,316.86","36,226.74","39,016.15","30,509.00"
"7","Total Accounts Receivables","81,987.07","89,290.06","96,982.22","120,983.99","136,675.53","122,577.88","121,202.93","115,107.37","108,523.62","72,330.00"
"8","Inventories","50,457.81","72,561.02","83,898.31","98,105.57","121,415.41","130,234.23","117,168.86","107,358.81","116,712.56","103,659.00"
"9","Net Property, Plant & Equipment","73,316.28","105,808.13","119,123.61","131,143.87","138,852.58","133,084.55","132,478.21","120,282.99","111,928.30","77,544.00"
"10","Accrued Payable","-","-","-","-","-","33,941.02","27,912.43","-","-","-"
"11","Short Term Debt","16,014.41","22,651.89","39,828.68","49,062.75","78,569.26","66,659.42","38,511.51","35,918.67","27,129.57","813.00"
"12","Long Term Debt","10,396.63","27,661.08","45,297.25","37,693.23","25,947.18","27,022.82","23,565.81","15,217.79","14,809.90","2,402.00"
"13","Net Operating Cash Flow","924.84","23,130.02","8,310.53","20,592.94","9,004.40","33,752.72","67,946.10","28,567.61","23,516.87","32,717.00"
"14","Capital Expenditures","(14,215.40)","(37,174.82)","(15,446.81)","(18,852.20)","(14,178.65)","(17,451.20)","(10,073.21)","(12,296.85)","(6,168.40)","(5,878.00)"
"15","Total Shares Outstanding (million)","115,548.00","115,054.00","114,344.00","233,338.45","232,726.45","230,089.05","233,634.65","236,743.05","234,583.55","229,893.15"
