"1","Financial Year","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1"
"2","Sales/Revenue","9,363.85","9,503.00","10,981.00","7,065.00","6,726.59","11,579.00","13,938.00","11,834.00","7,948.67","5,461.00"
"3","Pretax Income","(275.94)","558.00","1,311.00","1,422.00","1,213.46","1,557.00","1,260.00","2,505.00","(1,938.63)","(362.00)"
"4","Net Income","(1,568.08)","693.00","860.00","894.00","(236.50)","910.00","(83.00)","1,476.00","(885.91)","(227.00)"
"5","Cash & Short-Term Investments","160,141.29","162,464.00","163,142.00","161,267.00","158,919.00","165,783.00","162,818.00","165,948.00","163,497.00","162,557.00"
"6","Cash Only","7,373.85","-","-","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","11,055.74","8,099.00","9,230.00","8,452.00","7,887.00","6,676.00","10,075.00","7,098.00","7,525.00","7,666.00"
"8","Inventories","5,915.07","6,011.00","5,635.00","6,043.00","4,721.00","5,464.00","4,637.00","6,615.00","6,941.00","5,427.00"
"9","Net Property, Plant & Equipment","3,548.01","5,946.00","5,716.00","5,380.00","6,574.00","6,314.00","6,540.00","6,191.00","6,121.00","5,806.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","4,099.00"
"11","Short Term Debt","-","707.00","589.00","462.00","713.00","723.00","895.00","868.00","881.00","892.00"
"12","Long Term Debt","-","1,360.00","1,281.00","1,206.00","2,047.00","1,860.00","1,883.00","1,628.00","1,404.00","1,179.00"
"13","Net Operating Cash Flow","1,649.15","(1,044.00)","(107.00)","(2,516.00)","(1,020.00)","3,466.00","(3,297.00)","2,290.00","(2,658.00)","(1,678.00)"
"14","Capital Expenditures","(172.85)","(434.00)","(72.00)","(135.00)","(139.00)","(44.00)","(161.00)","(79.00)","(228.00)","(14.00)"
"15","Total Shares Outstanding (million)","83,882.80","83,882.80","83,882.80","83,882.80","83,882.80","83,882.80","83,882.80","83,882.80","83,882.80","83,882.80"
