"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","15,371.00","15,781.00","13,754.00","10,696.00","20,535.00","17,845.00","19,964.00","18,970.00","13,610.00","22,684.00"
"3","Pretax Income","1,005.00","1,822.00","1,582.00","962.00","3,275.00","2,604.00","4,889.00","3,565.00","621.00","4,198.00"
"4","Net Income","739.00","1,192.00","1,140.00","717.00","2,377.00","1,804.00","3,509.00","2,586.00","1,021.00","3,150.00"
"5","Cash & Short-Term Investments","24,200.00","24,116.00","19,116.00","21,173.00","20,996.00","21,740.00","21,399.00","19,807.00","23,597.00","23,228.00"
"6","Cash Only","4,645.00","4,136.00","4,289.00","4,309.00","3,738.00","3,834.00","5,492.00","4,159.00","5,068.00","4,883.00"
"7","Total Accounts Receivables","19,705.00","20,585.00","24,315.00","19,682.00","25,601.00","24,180.00","27,517.00","26,653.00","22,203.00","26,693.00"
"8","Inventories","18,943.00","17,994.00","17,160.00","18,324.00","17,517.00","20,059.00","20,212.00","23,295.00","26,014.00","26,799.00"
"9","Net Property, Plant & Equipment","34,821.00","39,088.00","36,448.00","36,829.00","36,655.00","36,052.00","36,347.00","37,237.00","36,756.00","36,398.00"
"10","Short Term Debt","940.00","1,002.00","1,035.00","1,047.00","1,058.00","1,065.00","1,061.00","934.00","807.00","610.00"
"11","Long Term Debt","1,752.00","1,530.00","1,334.00","1,109.00","896.00","618.00","409.00","281.00","205.00","166.00"
"12","Net Operating Cash Flow","3,903.00","2,395.00","(1,823.00)","4,808.00","1,161.00","1,508.00","3,362.00","550.00","2,342.00","581.00"
"13","Capital Expenditures","(2,446.00)","(2,263.00)","(621.00)","(1,393.00)","(675.00)","(398.00)","(1,398.00)","(1,804.00)","(763.00)","(567.00)"
"14","Total Shares Outstanding (million)","78,594.30","78,594.30","78,561.70","78,561.70","78,268.70","78,268.70","78,268.70","78,268.70","78,735.20","78,735.20"
