"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","274,248.00","254,643.00","299,464.00","288,825.00","243,545.00","138,176.00","289,394.00","318,499.00","324,651.00","241,456.00"
"3","Pretax Income","1,968.00","3,715.00","3,244.00","2,962.00","4,739.00","(7,301.00)","13,846.00","16,975.00","29,168.00","18,324.00"
"4","Net Income","118.00","985.00","1,110.00","(3,097.00)","2,460.00","(7,343.00)","9,324.00","10,983.00","20,792.00","12,547.00"
"5","Cash & Short-Term Investments","53,653.00","72,507.00","58,140.00","71,156.00","67,495.00","67,992.00","62,864.00","99,368.00","128,593.00","126,371.00"
"6","Cash Only","-","-","-","-","-","-","-","-","-","126,371.00"
"7","Total Accounts Receivables","339,424.00","340,234.00","357,800.00","347,376.00","355,172.00","285,122.00","340,051.00","370,511.00","364,773.00","319,634.00"
"8","Inventories","423,346.00","463,380.00","444,304.00","434,423.00","417,427.00","428,005.00","423,481.00","443,790.00","412,550.00","460,511.00"
"9","Net Property, Plant & Equipment","393,239.00","378,927.00","378,211.00","388,117.00","384,106.00","380,391.00","376,409.00","377,952.00","386,389.00","385,338.00"
"10","Accrued Payable","107,556.00","105,726.00","97,302.00","97,106.00","87,645.00","67,383.00","92,144.00","91,283.00","92,753.00","71,291.00"
"11","Short Term Debt","362,323.00","420,345.00","424,411.00","413,615.00","405,667.00","373,741.00","382,319.00","463,203.00","439,001.00","448,225.00"
"12","Long Term Debt","72,267.00","64,981.00","61,161.00","64,097.00","61,065.00","58,114.00","55,084.00","55,355.00","51,380.00","47,366.00"
"13","Net Operating Cash Flow","115,623.00","(32,570.00)","439.00","26,392.00","13,275.00","41,682.00","(2,512.00)","(34,157.00)","75,063.00","923.00"
"14","Capital Expenditures","(3,719.00)","(1,931.00)","(4,649.00)","(14,773.00)","(1,854.00)","(1,937.00)","(1,676.00)","(6,714.00)","(13,750.00)","(4,250.00)"
"15","Total Shares Outstanding (million)","439,364.40","439,238.00","438,281.70","438,281.70","438,281.70","437,819.20","437,319.20","436,342.80","436,342.80","436,342.80"
