"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","168,038.00","186,188.53","152,001.00","64,480.00","165,219.00","181,574.10","167,588.00","126,504.00","111,116.00","188,551.00"
"3","Pretax Income","3,572.00","5,427.46","4,940.00","1,607.00","7,799.00","8,348.22","13,678.00","6,800.00","4,341.00","15,216.00"
"4","Net Income","3,008.00","3,374.65","2,391.00","377.00","5,555.00","5,626.93","10,089.00","4,315.00","2,088.00","10,535.00"
"5","Cash & Short-Term Investments","35,664.00","31,204.00","43,208.00","12,405.00","22,590.00","35,448.00","33,339.00","41,829.00","13,316.00","19,323.00"
"6","Cash Only","33,778.00","28,204.00","40,188.00","9,433.00","19,518.00","31,811.00","29,688.00","38,163.00","7,668.00","13,653.00"
"7","Total Accounts Receivables","480,638.00","478,984.00","475,164.00","461,096.00","448,745.00","469,107.00","458,360.00","398,283.00","415,554.00","423,114.00"
"8","Inventories","32,944.00","19,865.00","15,651.00","15,880.00","26,528.00","10,924.00","9,386.00","13,366.00","13,068.00","67,432.00"
"9","Net Property, Plant & Equipment","115,681.00","117,139.00","113,682.00","111,520.00","106,498.00","112,499.00","111,824.00","112,048.00","109,893.00","109,580.00"
"10","Accrued Payable","268,658.00","255,077.00","275,842.00","177,759.00","168,134.00","212,015.00","196,986.00","155,689.00","152,887.00","260,206.00"
"11","Short Term Debt","97,160.00","89,335.00","80,312.00","109,596.00","118,941.00","134,653.00","98,111.00","79,800.00","78,616.00","52,732.00"
"12","Long Term Debt","76,533.00","69,754.00","58,404.00","59,834.00","52,347.00","40,743.00","48,398.00","48,795.00","43,113.00","33,851.00"
"13","Net Operating Cash Flow","10,114.00","11,315.00","36,399.00","(58,354.00)","5,870.00","50,614.00","24,188.00","32,360.00","(18,667.00)","38,109.00"
"14","Capital Expenditures","(7,587.00)","(109.00)","(1,649.00)","(415.00)","(1,262.00)","(5,647.00)","(2,710.00)","(300.00)","(489.00)","(1,604.00)"
"15","Total Shares Outstanding (million)","497,522.57","502,288.62","501,652.61","501,652.61","501,652.61","501,652.61","501,652.61","501,652.61","501,652.61","591,652.61"
