"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","86,014.00","81,826.00","61,860.00","47,935.00","69,830.00","60,247.00","63,454.00","64,483.00","62,475.00","88,384.00"
"3","Pretax Income","3,583.00","(1,430.00)","(2,873.00)","(621.00)","(24,230.00)","(12,534.00)","2,456.00","2,193.00","737.00","12,672.00"
"4","Net Income","2,456.00","(1,639.00)","(2,984.00)","(2,935.00)","(24,675.00)","(14,374.00)","4,018.00","783.00","(338.00)","10,110.00"
"5","Cash & Short-Term Investments","100,084.00","102,366.00","105,768.00","98,194.00","106,090.00","76,327.00","71,880.00","72,455.00","72,039.00","83,962.00"
"6","Total Accounts Receivables","80,768.00","70,991.00","59,744.00","53,291.00","63,526.00","56,925.00","62,319.00","61,717.00","60,643.00","59,169.00"
"7","Inventories","119,546.00","120,643.00","125,074.00","119,291.00","110,479.00","108,862.00","106,307.00","108,629.00","110,272.00","111,309.00"
"8","Net Property, Plant & Equipment","119,869.00","148,901.00","143,977.00","140,901.00","138,457.00","133,462.00","131,733.00","130,261.00","128,852.00","130,874.00"
"9","Short Term Debt","14,629.00","24,277.00","21,305.00","23,851.00","18,888.00","19,027.00","19,290.00","12,526.00","13,367.00","10,551.00"
"10","Long Term Debt","48,256.00","36,060.00","36,437.00","36,437.00","42,437.00","25,638.00","26,048.00","26,308.00","26,308.00","26,077.00"
"11","Net Operating Cash Flow","11,103.00","8,801.00","3,773.00","(8,453.00)","8,478.00","(10,556.00)","457.00","8,635.00","187.00","8,629.00"
"12","Capital Expenditures","(4,543.00)","(4,962.00)","(1,542.00)","(1,042.00)","(1,094.00)","(790.00)","(1,262.00)","(1,118.00)","(1,817.00)","(3,701.00)"
"13","Total Shares Outstanding (million)","281,380.00","281,380.00","277,992.00","277,789.00","277,789.00","277,789.00","277,789.00","277,789.00","277,789.00","277,789.00"
