"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","635,304.00","628,758.00","672,465.00","588,686.00","915,457.00","910,862.00","874,119.00","701,933.00","767,126.00","914,673.00"
"3","Pretax Income","129,102.00","154,894.00","153,020.00","147,524.00","199,625.00","192,935.00","197,440.00","188,404.00","388,997.00","539,580.00"
"4","Net Income","57,927.00","74,050.00","69,899.00","74,264.00","120,741.00","138,336.00","129,266.00","153,668.00","321,290.00","462,330.00"
"5","Cash & Short-Term Investments","111,006.00","149,129.00","218,194.00","186,397.00","274,549.00","124,967.00","129,876.00","90,886.00","93,461.00","257,649.00"
"6","Cash Only","88,211.00","79,774.00","83,763.00","98,001.00","90,425.00","45,531.00","62,670.00","58,271.00","52,094.00","257,649.00"
"7","Total Accounts Receivables","136,199.00","105,407.00","104,657.00","116,418.00","121,417.00","88,853.00","63,418.00","87,193.00","288,478.00","410,253.00"
"8","Inventories","78,600.00","94,064.00","84,738.00","73,945.00","59,874.00","42,280.00","64,230.00","66,974.00","61,802.00","128,858.00"
"9","Net Property, Plant & Equipment","248,251.00","279,906.00","311,540.00","333,500.00","315,511.00","262,151.00","287,392.00","318,759.00","354,527.00","539,718.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","118,515.00"
"11","Short Term Debt","62,381.00","65,357.00","71,826.00","111,343.00","66,535.00","110,764.00","116,198.00","722,328.00","128,935.00","281,291.00"
"12","Long Term Debt","6,589.00","7,140.00","21,703.00","30,505.00","23,565.00","118,763.00","494,767.00","37,640.00","543,408.00","520,175.00"
"13","Net Operating Cash Flow","115,207.00","123,296.00","156,285.00","131,917.00","123,146.00","115,149.00","38,625.00","41,902.00","294,520.00","468,827.00"
"14","Capital Expenditures","(22,791.00)","(50,879.00)","(58,374.00)","(45,221.00)","(42,046.00)","(30,510.00)","(50,234.00)","(27,693.00)","(60,885.00)","(114,291.00)"
"15","Total Shares Outstanding (million)","254,894.00","253,890.95","253,822.51","254,203.84","381,402.99","390,288.33","396,866.23","417,844.96","473,678.75","945,420.80"
