"1","Financial Year","28-02-2019       4","31-05-2019       1","31-08-2019       2","30-11-2019       3","29-02-2020       4","31-05-2020       1","31-08-2020       2","30-11-2020       3","28-02-2021       4","31-05-2021       1"
"2","Sales/Revenue","91,609.54","84,700.00","79,196.00","56,630.00","77,794.00","30,408.00","121,460.00","80,750.00","71,407.00","53,903.00"
"3","Pretax Income","29,716.74","20,211.00","21,205.00","13,540.00","16,231.00","3,594.00","31,711.00","30,197.00","17,325.00","9,576.00"
"4","Net Income","13,799.93","7,410.00","10,334.00","6,596.00","9,521.00","383.00","16,209.00","14,664.00","10,933.00","5,191.00"
"5","Cash & Short-Term Investments","70,970.59","60,966.00","46,306.00","37,600.00","36,668.00","32,857.00","115,101.00","81,241.00","77,368.00","56,141.00"
"6","Total Accounts Receivables","152,985.39","177,426.00","218,748.00","246,939.00","247,868.00","223,817.00","158,609.00","132,762.00","126,944.00","146,595.00"
"7","Inventories","150,894.04","144,380.00","126,380.00","122,314.00","117,769.00","115,845.00","105,629.00","103,652.00","98,094.00","92,265.00"
"8","Net Property, Plant & Equipment","65,722.46","65,858.00","65,626.00","65,146.00","65,541.00","64,965.00","64,882.00","65,165.00","61,417.00","60,646.00"
"9","Accrued Payable","60,049.04","52,981.00","52,374.00","65,444.00","67,334.00","59,445.00","53,669.00","72,226.00","67,469.00","59,956.00"
"10","Short Term Debt","69,007.32","70,644.00","65,618.00","70,099.00","80,477.00","93,702.00","70,379.00","35,407.00","24,207.00","13,451.00"
"11","Long Term Debt","102,665.73","126,670.00","125,617.00","114,534.00","95,495.00","59,073.00","47,041.00","46,899.00","57,546.00","71,876.00"
"12","Net Operating Cash Flow","(2,451.10)","425.00","(39,101.00)","(2,342.00)","12,307.00","20,528.00","119,262.00","43,495.00","3,662.00","(23,995.00)"
"13","Capital Expenditures","(877.40)","(32,914.00)","31,218.00","(461.00)","490.00","(308.00)","(729.00)","(981.00)","921.00","(39.00)"
"14","Total Shares Outstanding (million)","128,000.00","128,000.00","128,000.00","128,000.00","128,000.00","128,000.00","128,000.00","128,000.00","128,000.00","128,000.00"
