"1","Financial Year","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2"
"2","Sales/Revenue","4,130,000.00","4,337,000.00","3,669,000.00","4,234,000.00","3,891,000.00","3,178,000.00","3,457,000.00","3,836,000.00","4,675,000.00","5,608,000.00"
"3","Pretax Income","893,000.00","1,223,000.00","644,000.00","369,000.00","568,000.00","291,000.00","479,000.00","519,000.00","1,569,000.00","1,977,000.00"
"4","Net Income","802,000.00","1,120,000.00","553,000.00","340,000.00","506,000.00","186,000.00","471,000.00","466,000.00","1,461,000.00","1,860,000.00"
"5","Cash & Short-Term Investments","11,648,000.00","12,812,000.00","12,165,000.00","12,045,000.00","12,471,000.00","12,792,000.00","12,564,000.00","12,707,000.00","13,387,000.00","14,968,000.00"
"6","Total Accounts Receivables","2,347,000.00","2,255,000.00","1,780,000.00","2,065,000.00","1,979,000.00","1,647,000.00","1,719,000.00","1,984,000.00","2,358,000.00","2,872,000.00"
"7","Inventories","1,627,000.00","1,567,000.00","1,836,000.00","1,658,000.00","1,742,000.00","1,743,000.00","1,801,000.00","1,806,000.00","1,847,000.00","1,890,000.00"
"8","Net Property, Plant & Equipment","19,614,000.00","19,872,000.00","20,442,000.00","20,482,000.00","20,897,000.00","20,831,000.00","20,548,000.00","20,987,000.00","21,185,000.00","21,831,000.00"
"9","Short Term Debt","2,107,000.00","2,134,000.00","2,173,000.00","78,000.00","198,000.00","191,000.00","183,000.00","278,000.00","265,000.00","428,000.00"
"10","Long Term Debt","606,000.00","602,000.00","647,000.00","2,502,000.00","2,974,000.00","2,947,000.00","2,866,000.00","2,902,000.00","3,006,000.00","3,442,000.00"
"11","Net Operating Cash Flow","1,431,000.00","1,494,000.00","1,730,000.00","889,000.00","794,000.00","814,000.00","541,000.00","866,000.00","1,421,000.00","1,839,000.00"
"12","Capital Expenditures","(573,000.00)","(437,000.00)","(704,000.00)","(637,000.00)","(367,000.00)","(408,000.00)","(141,000.00)","(560,000.00)","(360,000.00)","(256,000.00)"
"13","Total Shares Outstanding (million)","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00"
