"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","1,021,253.00","965,050.00","1,002,809.00","1,788,804.00","1,582,428.00","1,830,427.00","1,705,750.00","1,558,795.00","1,111,006.00","1,209,721.00"
"3","Pretax Income","136,952.00","39,465.00","45,789.00","67,906.00","(267,208.00)","96,223.00","79,392.00","28,508.00","(117,967.00)","(143,498.00)"
"4","Net Income","115,362.00","32,636.00","37,404.00","55,365.00","(278,883.00)","85,528.00","70,238.00","13,497.00","(126,041.00)","(133,999.00)"
"5","Cash & Short-Term Investments","267,042.00","312,606.00","337,332.00","143,366.00","386,718.00","273,382.00","182,899.00","145,708.00","137,410.00","102,864.00"
"6","Cash Only","-","-","-","-","-","-","-","-","137,410.00","102,864.00"
"7","Total Accounts Receivables","775,907.00","820,365.00","914,174.00","1,577,328.00","1,585,645.00","1,719,894.00","1,868,119.00","1,971,451.00","2,058,126.00","1,732,246.00"
"8","Inventories","185,839.00","133,262.00","148,543.00","168,534.00","180,804.00","281,243.00","359,935.00","258,615.00","303,200.00","201,245.00"
"9","Net Property, Plant & Equipment","217,791.00","362,352.00","449,421.00","649,176.00","719,489.00","714,881.00","721,028.00","944,655.00","796,062.00","765,987.00"
"10","Short Term Debt","218,581.00","217,190.00","251,175.00","503,666.00","937,762.00","961,201.00","983,249.00","500,245.00","649,405.00","1,118,724.00"
"11","Long Term Debt","35,421.00","300,625.00","295,070.00","306,127.00","250,692.00","198,966.00","270,937.00","962,326.00","677,299.00","133,631.00"
"12","Net Operating Cash Flow","91,485.00","45,820.00","52,063.00","(215,993.00)","(52,579.00)","112,078.00","(82,155.00)","152,380.00","147,193.00","53,161.00"
"13","Capital Expenditures","(42,635.00)","(154,971.00)","(100,209.00)","(166,458.00)","(71,668.00)","(85,073.00)","(55,338.00)","(46,339.00)","(7,513.00)","(26,790.00)"
"14","Total Shares Outstanding (million)","774,000.00","773,999.00","773,899.00","773,899.00","773,899.00","780,999.00","780,999.00","780,999.00","780,999.00","780,999.00"
