"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","11,224.00","21,954.00","10,016.00","10,049.00","12,581.00","14,858.00","12,697.00","39,607.00","63,071.00","28,768.00"
"3","Pretax Income","(1,720.00)","8,793.00","(212.00)","(2,682.00)","678.00","(811.00)","(623.00)","101.00","(340.00)","(3,445.00)"
"4","Net Income","(1,720.00)","8,802.00","(212.00)","(2,682.00)","678.00","(4,751.00)","(623.00)","101.00","(340.00)","(3,941.00)"
"5","Cash & Short-Term Investments","42,861.00","44,839.00","34,438.00","36,671.00","35,589.00","41,559.00","43,172.00","39,119.00","43,619.00","50,000.00"
"6","Total Accounts Receivables","14,544.00","23,746.00","29,615.00","24,780.00","26,865.00","24,762.00","21,471.00","32,219.00","38,688.00","29,976.00"
"7","Inventories","3,320.00","302.00","718.00","3,721.00","3,812.00","1,313.00","27.00","27.00","52.00","46.00"
"8","Net Property, Plant & Equipment","2,595.00","6,649.00","6,921.00","4,549.00","4,085.00","4,488.00","4,363.00","4,302.00","4,105.00","3,418.00"
"9","Accrued Payable","7,957.00","7,316.00","4,468.00","7,832.00","4,197.00","5,666.00","4,135.00","22,907.00","22,386.00","20,856.00"
"10","Short Term Debt","-","827.00","844.00","862.00","1,181.00","1,057.00","1,396.00","1,664.00","5,431.00","5,222.00"
"11","Long Term Debt","-","1,391.00","1,265.00","1,051.00","3,309.00","3,938.00","3,259.00","2,957.00","17,411.00","15,715.00"
"12","Net Operating Cash Flow","5,395.00","5,002.00","(9,498.00)","2,619.00","(2,696.00)","6,615.00","2,305.00","(3,668.00)","(13,518.00)","8,028.00"
"13","Capital Expenditures","(27.00)","(2,378.00)","(665.00)","(496.00)","(262.00)","(303.00)","(324.00)","(12.00)","(187.00)","(33.00)"
"14","Total Shares Outstanding (million)","107,243.00","107,243.00","107,243.00","107,243.00","107,243.00","107,243.00","107,243.00","107,243.00","107,243.00","107,243.00"
