"1","Financial Year","31-12-2018       4","31-03-2019       1","30-06-2019       2","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1"
"2","Sales/Revenue","70,449.00","70,254.00","74,045.00","80,498.00","81,001.00","57,984.00","8,062.00","8,484.00","7,859.00","7,148.00"
"3","Pretax Income","(103,605.00)","(2,484.00)","(880.00)","3,226.00","(7,769.00)","(10,983.00)","(25,270.00)","(46,472.00)","(136,089.00)","(16,229.00)"
"4","Net Income","(95,655.00)","(2,221.00)","(1,190.00)","1,804.00","(13,746.00)","(11,463.00)","(3,420.00)","(17,792.00)","(74,354.00)","(6,922.00)"
"5","Cash & Short-Term Investments","14,684.00","8,554.00","27,285.00","14,042.00","44,585.00","33,663.00","20,983.00","13,578.00","11,376.00","8,702.00"
"6","Cash Only","12,578.00","6,679.00","25,410.00","12,167.00","33,000.00","22,078.00","9,398.00","5,720.00","8,387.00","3,954.00"
"7","Total Accounts Receivables","67,714.00","75,258.00","81,124.00","85,988.00","69,206.00","57,524.00","42,760.00","25,067.00","20,165.00","10,045.00"
"8","Inventories","7,451.00","5,997.00","6,295.00","7,168.00","8,096.00","7,362.00","6,084.00","4,976.00","3,304.00","3,010.00"
"9","Net Property, Plant & Equipment","54,525.00","54,643.00","54,292.00","53,208.00","66,082.00","61,195.00","54,952.00","57,158.00","36,948.00","37,334.00"
"10","Accrued Payable","-","-","-","-","-","41,441.00","30,729.00","-","-","-"
"11","Short Term Debt","73,657.00","74,750.00","75,907.00","77,178.00","93,623.00","84,968.00","81,077.00","87,613.00","78,047.00","84,150.00"
"12","Long Term Debt","4,409.00","281.00","281.00","273.00","4,138.00","5,810.00","4,098.00","3,428.00","2,432.00","2,123.00"
"13","Net Operating Cash Flow","10,031.00","415.00","20,565.00","(13,399.00)","36,937.00","(4,621.00)","(4,938.00)","(2,217.00)","10,029.00","(2,153.00)"
"14","Capital Expenditures","94.00","(2,053.00)","(2,120.00)","(1,766.00)","(33,583.00)","(788.00)","(163.00)","(9,778.00)","(609.00)","(6.00)"
"15","Total Shares Outstanding (million)","236,285.50","236,285.50","236,285.50","236,285.50","236,285.50","236,286.00","236,286.00","236,286.00","236,286.00","236,286.00"
