"1","Financial Year","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2","31-12-2021       3"
"2","Sales/Revenue","63,544.00","74,965.00","50,715.00","39,396.00","43,749.00","29,445.00","25,824.00","17,394.00","28,748.00","35,949.00"
"3","Pretax Income","15,300.00","21,631.00","11,976.00","6,131.00","9,335.00","627.00","(5,004.00)","(5,395.00)","878.00","2,013.00"
"4","Net Income","13,864.00","20,176.00","12,273.00","4,775.00","7,527.00","627.00","(5,627.00)","(5,646.00)","1,012.00","1,510.00"
"5","Cash & Short-Term Investments","66,504.00","118,048.00","46,380.00","52,374.00","35,869.00","75,348.00","48,294.00","153,565.00","143,747.00","141,046.00"
"6","Cash Only","20,397.00","65,303.00","12,854.00","17,141.00","11,511.00","4,439.00","10,742.00","6,212.00","7,497.00","13,096.00"
"7","Total Accounts Receivables","123,372.00","61,480.00","94,694.00","82,733.00","90,724.00","33,874.00","44,267.00","40,457.00","42,415.00","38,559.00"
"8","Inventories","57,777.00","47,815.00","45,483.00","43,447.00","41,229.00","40,305.00","50,484.00","53,255.00","56,215.00","53,522.00"
"9","Net Property, Plant & Equipment","172,919.00","171,891.00","168,114.00","166,542.00","163,390.00","162,424.00","147,579.00","145,349.00","146,869.00","143,769.00"
"10","Short Term Debt","60,607.00","41,432.00","39,520.00","26,553.00","22,501.00","13,236.00","13,768.00","10,468.00","16,001.00","15,783.00"
"11","Long Term Debt","71,487.00","61,817.00","59,352.00","56,568.00","54,850.00","48,109.00","46,129.00","30,419.00","27,891.00","25,872.00"
"12","Net Operating Cash Flow","50,961.00","94,077.00","(15,880.00)","25,660.00","3,714.00","63,916.00","(13,600.00)","(1,613.00)","(1,195.00)","1,159.00"
"13","Capital Expenditures","(2,036.00)","(4,013.00)","(2,560.00)","(889.00)","(317.00)","(940.00)","(109.00)","(519.00)","(4,462.00)","(277.00)"
"14","Total Shares Outstanding (million)","1,350,000.00","1,350,000.00","1,321,587.50","1,318,958.00","2,635,916.00","2,633,546.00","2,633,546.00","2,884,805.00","2,874,009.00","2,868,959.00"
