"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","32,056.56","10,252.15","16,627.26","6,683.52","21,099.58","11,290.96","26,580.21","8,450.51","35,728.00","29,703.00"
"3","Pretax Income","4,720.69","(3,198.66)","7,521.69","12,320.22","3,226.28","(10,472.36)","4,331.44","(6,608.66)","41,541.00","14,605.00"
"4","Net Income","2,387.72","(3,288.27)","3,757.95","11,574.02","2,684.97","(11,009.60)","3,913.47","(6,909.47)","36,133.00","14,122.00"
"5","Cash & Short-Term Investments","15,365.38","17,733.74","13,598.03","25,318.28","4,418.82","2,581.98","6,023.25","1,569.15","1,929.00","4,475.00"
"6","Cash Only","7,477.36","6,345.90","11,358.23","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","51,091.55","35,874.20","39,434.72","44,048.86","48,146.42","37,161.42","35,214.51","37,392.79","46,287.00","124,724.00"
"8","Inventories","10,015.97","9,095.85","11,317.62","12,243.02","25,626.60","34,360.09","25,164.37","24,062.53","15,810.00","21,402.00"
"9","Net Property, Plant & Equipment","167,947.21","6,336.59","5,665.47","5,684.68","22,717.07","21,649.56","41,770.65","38,894.94","20,132.00","20,302.00"
"10","Short Term Debt","912.83","1,464.08","1,999.74","578.32","2,540.26","3,211.52","2,897.12","3,309.63","3,637.00","3,427.00"
"11","Long Term Debt","2,942.37","2,758.22","2,575.99","2,394.45","8,480.93","10,938.57","10,064.29","12,611.06","11,932.00","11,473.00"
"12","Net Operating Cash Flow","8,876.13","9,477.08","9,431.82","16,890.18","(12,292.61)","1,071.23","7,807.71","(1,734.60)","(5,500.00)","(2,732.00)"
"13","Capital Expenditures","(267.62)","(6,166.39)","(522.89)","(3,014.33)","(2,009.84)","(5,256.12)","(2,409.18)","(332.90)","(1,878.00)","-"
"14","Total Shares Outstanding (million)","175,176.00","182,581.54","184,312.64","198,429.67","257,052.42","257,052.42","257,052.42","257,052.42","283,242.87","284,421.87"
