"1","Financial Year","30-09-2012","30-09-2013","30-09-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","102,036.86","96,378.03","94,538.52","125,670.09","68,649.66","69,038.87","68,146.14","337,277.78","417,608.00","464,118.00"
"3","Pretax Income","5,417.89","4,780.83","3,118.88","(317.32)","(21,467.05)","(11,721.23)","(10,946.05)","11,181.67","56,689.00","53,566.00"
"4","Net Income","4,388.78","3,512.67","2,172.38","(1,057.74)","(21,952.35)","(11,893.61)","(10,646.50)","2,423.04","44,536.00","39,600.00"
"5","Cash & Short-Term Investments","14,770.17","18,618.75","27,583.06","3,704.36","3,740.53","26,069.60","6,231.66","29,550.58","17,325.00","64,500.00"
"6","Cash Only","4,171.18","7,272.28","25,591.57","1,989.38","1,969.10","24,242.19","6,161.07","29,434.69","17,205.00","36,790.00"
"7","Total Accounts Receivables","19,603.78","16,295.98","25,841.31","18,925.68","20,213.22","19,594.69","32,597.72","133,569.11","116,854.00","174,961.00"
"8","Inventories","21,929.72","23,417.84","20,580.68","25,787.23","18,636.87","17,483.16","18,200.55","79,190.18","81,019.00","152,509.00"
"9","Net Property, Plant & Equipment","50,007.20","49,333.10","49,297.58","89,644.94","61,248.04","54,889.57","59,616.62","64,381.74","61,555.00","102,647.00"
"10","Short Term Debt","6,952.41","8,826.84","7,778.42","9,339.77","8,096.05","13,176.54","15,314.63","110,759.01","47,020.00","121,796.00"
"11","Long Term Debt","2,353.51","1,099.62","13,174.06","10,479.26","12,385.67","25,958.23","28,687.64","13,647.64","11,881.00","146,655.00"
"12","Net Operating Cash Flow","8,604.14","11,046.03","1,925.65","5,055.65","(183.38)","(12,188.74)","1,424.91","35,190.09","62,568.00","467.00"
"13","Capital Expenditures","(1,530.33)","(1,264.26)","(1,467.38)","(1,497.48)","(4,318.28)","(98.21)","(7,298.21)","(3,975.37)","(3,606.00)","(4,976.00)"
"14","Total Shares Outstanding (million)","100,000.00","99,973.00","105,972.50","105,972.50","105,972.50","105,972.50","105,972.50","820,679.56","820,680.00","1,296,711.00"
