"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","1,528,494.00","1,705,573.00","2,267,658.00","2,234,274.00","1,774,144.00","1,815,068.00","1,670,204.00","1,721,617.00","1,927,048.00","2,085,241.00"
"3","Pretax Income","172,402.00","150,591.00","197,318.00","194,162.00","132,183.00","130,235.00","82,756.00","(132,749.00)","204,012.00","268,290.00"
"4","Net Income","142,136.00","121,237.00","136,442.00","137,693.00","112,222.00","84,002.00","66,070.00","(138,715.00)","166,764.00","223,674.00"
"5","Cash & Short-Term Investments","182,818.00","253,034.00","291,271.00","324,508.00","217,979.00","211,801.00","172,971.00","201,128.00","197,373.00","265,592.00"
"6","Cash Only","58,738.00","91,388.00","136,550.00","121,581.00","119,559.00","75,163.00","44,721.00","65,816.00","100,343.00","86,166.00"
"7","Total Accounts Receivables","115,766.00","193,561.00","281,617.00","253,175.00","151,966.00","155,134.00","168,930.00","152,554.00","142,910.00","146,270.00"
"8","Inventories","199,032.00","282,892.00","438,092.00","367,017.00","324,267.00","165,614.00","191,851.00","149,123.00","104,410.00","107,754.00"
"9","Net Property, Plant & Equipment","145,742.00","235,682.00","308,984.00","385,612.00","336,534.00","356,132.00","353,620.00","273,087.00","269,023.00","235,747.00"
"10","Short Term Debt","17,498.00","95,317.00","235,549.00","156,842.00","113,559.00","110,186.00","168,052.00","177,622.00","60,070.00","18,795.00"
"11","Long Term Debt","21,255.00","332,886.00","316,544.00","321,344.00","302,471.00","262,226.00","206,874.00","105,512.00","85,407.00","20,373.00"
"12","Net Operating Cash Flow","(13,157.00)","(9,422.00)","(89,190.00)","130,829.00","43,877.00","37,962.00","(37,010.00)","81,928.00","65,006.00","33,526.00"
"13","Capital Expenditures","(28,593.00)","(25,739.00)","(84,326.00)","(94,986.00)","(28,409.00)","(17,240.00)","(24,542.00)","(6,294.00)","(9,720.00)","(11,966.00)"
"14","Total Shares Outstanding (million)","376,046.00","376,319.00","390,637.00","390,710.75","390,711.00","390,710.75","390,710.75","390,887.00","390,887.00","390,887.00"
