"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","5,190,764.00","6,981,942.00","6,756,451.00","7,344,019.00","8,455,468.00","10,021,885.00","11,142,639.00","11,520,932.00","14,912,485.00","13,404,604.00"
"3","Pretax Income","219,805.00","997,355.00","881,562.00","1,221,176.00","1,217,539.00","877,617.00","1,164,453.00","752,470.00","1,042,724.00","567,507.00"
"4","Net Income","245,655.00","798,888.00","631,159.00","754,291.00","933,903.00","612,353.00","969,953.00","627,687.00","551,476.00","288,882.00"
"5","Cash & Short-Term Investments","1,807,855.00","1,612,569.00","2,183,303.00","2,481,408.00","3,097,244.00","2,794,855.00","6,238,838.00","8,110,583.00","5,058,952.00","4,610,399.00"
"6","Cash Only","-","-","600,515.00","971,481.00","950,233.00","1,639,233.00","4,886,821.00","4,166,127.00","1,787,086.00","1,402,442.00"
"7","Total Accounts Receivables","844,039.00","859,059.00","983,465.00","1,012,879.00","1,220,054.00","1,288,127.00","1,390,241.00","1,834,334.00","1,963,572.00","1,794,414.00"
"8","Inventories","1,239,104.00","136,928.00","152,991.00","171,718.00","225,912.00","281,576.00","356,941.00","431,458.00","434,534.00","510,236.00"
"9","Net Property, Plant & Equipment","6,044,178.00","6,725,159.00","9,365,720.00","9,148,483.00","11,435,898.00","13,140,531.00","13,141,621.00","14,605,200.00","17,932,324.00","18,181,629.00"
"10","Short Term Debt","246,603.00","298,992.00","291,035.00","676,542.00","373,923.00","634,316.00","690,055.00","1,204,323.00","982,014.00","1,260,011.00"
"11","Long Term Debt","2,797,276.00","2,329,553.00","4,170,246.00","3,592,776.00","6,322,527.00","6,852,782.00","6,103,785.00","9,330,942.00","10,117,632.00","10,368,760.00"
"12","Net Operating Cash Flow","1,356,032.00","1,165,679.00","1,337,892.00","1,630,600.00","1,985,742.00","1,933,781.00","2,260,699.00","1,864,258.00","2,447,491.00","2,444,799.00"
"13","Capital Expenditures","(884,561.00)","(892,699.00)","(1,440,423.00)","(908,842.00)","(1,361,390.00)","(2,083,908.00)","(1,498,377.00)","(1,046,729.00)","(1,055,564.00)","(874,241.00)"
"14","Total Shares Outstanding (million)","5,500,000.00","8,055,445.00","8,134,974.00","8,178,570.00","8,223,346.00","8,231,700.00","8,239,583.00","8,769,296.00","8,773,990.00","8,777,219.00"
