"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","50,677.90","42,801.15","16,270.76","23,631.41","29,517.59","75,326.25","38,288.22","15,412.10","17,431.27","41,706.66"
"3","Pretax Income","(1,880.82)","(6,407.68)","(18,500.28)","(12,936.88)","(12,974.05)","(6,532.84)","(2,707.03)","(2,219.27)","(437.37)","(4,706.70)"
"4","Net Income","(2,242.66)","(4,343.61)","(17,729.10)","(12,304.28)","(12,821.84)","(6,203.44)","(2,710.74)","(2,228.60)","(427.99)","(4,690.99)"
"5","Cash & Short-Term Investments","29,753.56","27,544.48","6,443.80","5,401.45","7,621.12","2,526.49","2,399.95","2,333.84","645.78","13,034.85"
"6","Cash Only","7,854.18","16,015.38","6,443.80","5,401.45","7,621.12","2,526.49","2,399.95","2,333.84","645.78","13,034.85"
"7","Total Accounts Receivables","26,654.76","19,230.70","31,192.21","18,315.02","9,862.57","7,500.53","5,287.29","8,753.42","4,431.24","18,713.22"
"8","Inventories","7,216.04","3,403.24","6,271.32","6,834.88","5,199.70","2,174.50","1,449.47","1,923.84","1,432.78","12,953.82"
"9","Net Property, Plant & Equipment","15,356.18","25,352.79","13,168.11","13,900.65","11,294.66","5,652.63","5,506.34","5,446.67","5,832.66","5,814.71"
"10","Short Term Debt","3,487.95","2,313.05","1,335.77","1,610.66","609.72","431.46","367.71","-","285.40","30,676.70"
"11","Long Term Debt","114.64","303.73","300.73","125.32","11.31","2.33","-","-","142.39","1,233.83"
"12","Net Operating Cash Flow","(4,325.21)","(9,394.74)","(25,842.30)","352.41","(1,740.96)","133.47","(207.03)","(2,466.53)","3,049.11","(29,345.05)"
"13","Capital Expenditures","(77.45)","(3,107.40)","(162.19)","(5,436.13)","(979.43)","(3,799.72)","(54.38)","(64.40)","(513.83)","(1,864.05)"
"14","Total Shares Outstanding (million)","94,132.00","100,672.90","102,762.80","102,762.80","102,762.80","102,762.80","102,762.80","133,402.57","133,402.57","394,780.57"
