"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","346,481.97","315,875.68","397,928.31","546,865.57","623,459.65","717,534.99","801,218.51","836,659.15","931,558.12","749,269.00"
"3","Pretax Income","26,452.10","24,516.42","35,696.41","72,082.72","93,574.00","92,808.07","72,931.89","105,685.13","102,085.83","52,552.00"
"4","Net Income","21,423.33","17,726.62","28,266.04","57,602.51","73,274.18","71,548.48","57,163.69","78,875.47","76,476.09","37,702.00"
"5","Cash & Short-Term Investments","37,434.13","54,484.96","65,136.32","120,506.40","133,994.52","92,212.90","94,067.37","165,568.01","162,579.99","150,359.00"
"6","Cash Only","24,236.25","28,960.28","38,879.41","120,506.40","62,677.46","75,219.71","54,740.01","64,709.13","61,435.89","80,250.00"
"7","Total Accounts Receivables","27,727.18","27,244.68","29,594.25","41,818.46","59,197.70","79,978.16","74,093.35","56,628.22","71,650.16","73,412.00"
"8","Inventories","62,298.30","50,529.68","64,982.97","55,751.73","63,007.04","88,200.41","89,260.57","87,299.60","146,416.46","151,876.00"
"9","Net Property, Plant & Equipment","63,754.21","69,869.74","109,149.14","115,022.68","125,972.74","154,385.39","186,509.12","207,172.70","211,666.80","222,614.00"
"10","Accrued Payable","-","-","-","63,481.93","-","-","-","-","-","93,625.00"
"11","Short Term Debt","19,659.40","16,102.30","20,402.55","22,854.60","31,683.21","34,604.34","26,845.58","20,779.18","32,452.52","27,696.00"
"12","Long Term Debt","7,624.24","8,939.60","8,673.26","7,827.99","5,615.72","3,836.16","2,354.11","9,816.01","9,801.82","11,506.00"
"13","Net Operating Cash Flow","19,062.71","36,384.92","28,406.66","81,763.14","60,792.00","31,845.67","66,903.45","131,957.87","38,194.12","31,300.00"
"14","Capital Expenditures","(12,163.64)","(10,952.64)","(12,692.47)","(13,088.12)","(18,000.29)","(12,440.25)","(20,645.02)","(16,769.32)","(13,746.54)","(23,462.00)"
"15","Total Shares Outstanding (million)","60,000.00","60,000.00","60,000.00","179,999.99","179,999.99","179,999.99","179,999.99","179,999.99","179,999.99","179,999.99"
