"1","Financial Year","31-12-2011","31-12-2012","31-12-2013","31-03-2015","31-03-2016","31-03-2017","31-07-2018","31-07-2019","30-09-2020","30-09-2021"
"2","Sales/Revenue","11,614.25","24,341.01","16,961.60","7,042.01","6,112.12","11,895.23","35,150.83","6,217.66","57,236.38","29,958.55"
"3","Pretax Income","(1,643.58)","59.35","(3,666.73)","(9,726.76)","(10,957.27)","(4,849.39)","(6,019.37)","(3,536.65)","(9,166.58)","(24,411.28)"
"4","Net Income","(1,606.74)","166.90","(3,718.67)","(9,219.16)","(10,851.48)","(4,724.83)","(5,917.71)","(3,458.84)","(9,075.79)","(24,333.47)"
"5","Cash & Short-Term Investments","453.15","591.17","7,078.39","5,937.07","5,241.08","6,000.53","14,428.77","14,440.67","13,055.20","17,295.42"
"6","Cash Only","185.37","91.98","419.06","928.59","1,661.52","1,737.22","1,140.62","676.06","4,613.12","574.33"
"7","Total Accounts Receivables","506.07","10,686.45","13,314.63","13,835.64","14,286.78","19,092.62","115,741.73","114,719.96","123,411.17","74,075.99"
"8","Inventories","8,752.72","7,862.76","6,979.09","1,482.17","-","-","-","-","-","-"
"9","Net Property, Plant & Equipment","33,181.77","31,214.92","30,494.95","30,583.23","31,493.83","30,375.80","28,160.33","26,295.70","26,494.90","25,141.09"
"10","Short Term Debt","223.33","113.05","63.07","67.28","367.24","582.51","566.61","583.31","350.60","163.03"
"11","Long Term Debt","80.73","61.80","248.70","165.12","1,275.20","1,378.15","740.93","235.27","150.09","426.18"
"12","Net Operating Cash Flow","(980.50)","(6,551.15)","(9,587.78)","(4,451.21)","(3,465.41)","(189.67)","(98,275.56)","500.87","363.00","(15,463.09)"
"13","Capital Expenditures","(2,639.88)","(313.09)","(377.08)","(461.90)","(931.62)","(147.52)","(347.26)","-","(2,176.00)","(204.41)"
"14","Total Shares Outstanding (million)","210,221.00","230,810.00","294,921.40","312,037.60","328,904.25","336,807.25","880,810.96","880,810.96","892,930.96","1,116,163.66"
