"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","194,702.00","209,251.00","142,226.00","138,561.00","234,976.00","244,284.00","216,660.00","216,023.00","168,807.00","152,544.00"
"3","Pretax Income","7,904.00","9,350.00","3,510.00","2,211.00","16,751.00","30,274.00","14,523.00","10,036.00","2,879.00","7,548.00"
"4","Net Income","6,569.00","7,205.00","2,608.00","407.00","13,093.00","26,570.00","11,561.00","2,567.00","1,484.00","5,746.00"
"5","Cash & Short-Term Investments","220,003.00","237,443.00","193,858.00","167,009.00","221,578.00","224,416.00","225,267.00","252,054.00","264,666.00","226,502.00"
"6","Cash Only","173,898.00","176,312.00","144,611.00","126,206.00","182,290.00","188,333.00","177,818.00","196,602.00","191,141.00","130,966.00"
"7","Total Accounts Receivables","90,387.00","92,995.00","73,691.00","73,385.00","86,360.00","83,868.00","87,947.00","62,411.00","36,809.00","62,595.00"
"8","Inventories","207,250.00","182,841.00","200,792.00","194,867.00","192,598.00","205,162.00","215,109.00","228,979.00","188,275.00","207,809.00"
"9","Net Property, Plant & Equipment","248,299.00","251,243.00","263,888.00","290,826.00","279,597.00","273,581.00","280,828.00","285,745.00","282,373.00","279,214.00"
"10","Accrued Payable","95,646.00","101,598.00","87,473.00","98,845.00","113,247.00","110,802.00","98,062.00","111,664.00","57,529.00","85,387.00"
"11","Short Term Debt","112,951.00","110,584.00","103,138.00","95,721.00","99,270.00","96,864.00","112,503.00","108,959.00","107,208.00","79,892.00"
"12","Long Term Debt","9,253.00","12,098.00","13,917.00","13,681.00","30,021.00","28,356.00","27,933.00","26,896.00","26,198.00","24,755.00"
"13","Net Operating Cash Flow","6,994.00","36,127.00","2,172.00","16,885.00","40,263.00","14,651.00","(8,993.00)","35,498.00","16,030.00","(7,758.00)"
"14","Capital Expenditures","(3,336.00)","(10,254.00)","(7,082.00)","(15,120.00)","(6,053.00)","(3,733.00)","(7,483.00)","(4,810.00)","(1,266.00)","(2,345.00)"
"15","Total Shares Outstanding (million)","95,710.80","97,103.70","97,120.70","97,120.70","95,250.00","97,155.21","198,197.66","194,311.00","194,310.00","194,310.00"
