"1","Financial Year","31-05-2012","31-05-2013","31-05-2014","31-05-2015","31-05-2016","31-05-2017","31-05-2018","31-05-2019","31-05-2020","31-05-2021"
"2","Sales/Revenue","16,901.00","16,674.00","15,318.00","13,588.00","16,904.00","18,481.00","14,624.00","15,309.00","13,568.00","12,486.00"
"3","Pretax Income","6,226.00","6,666.00","5,372.00","5,204.00","6,826.00","5,950.00","3,681.00","3,770.00","3,151.00","2,396.00"
"4","Net Income","4,499.00","4,905.00","4,003.00","3,651.00","5,002.00","4,320.00","2,931.00","2,806.00","2,102.00","1,748.00"
"5","Cash & Short-Term Investments","17,970.00","20,053.00","22,042.00","26,038.00","28,259.00","25,543.00","27,914.00","28,822.00","31,095.00","33,398.00"
"6","Cash Only","4,467.00","5,074.00","8,022.00","9,388.00","15,800.00","25,543.00","27,914.00","28,822.00","31,095.00","4,947.00"
"7","Total Accounts Receivables","4,764.00","5,824.00","6,614.00","5,115.00","9,053.00","6,300.00","5,116.00","6,642.00","6,096.00","4,950.00"
"8","Inventories","1,275.00","1,460.00","989.00","1,546.00","1,078.00","1,337.00","1,511.00","1,193.00","1,594.00","1,496.00"
"9","Net Property, Plant & Equipment","4,609.00","5,541.00","5,960.00","5,563.00","4,993.00","12,961.00","12,943.00","12,700.00","13,032.00","13,162.00"
"10","Accrued Payable","-","-","-","-","-","1,140.00","1,393.00","1,188.00","2,023.00","-"
"11","Short Term Debt","-","-","-","-","-","-","-","-","-","124.00"
"12","Long Term Debt","-","-","-","-","-","-","-","-","-","257.00"
"13","Net Operating Cash Flow","5,484.00","3,364.00","3,648.00","4,675.00","2,645.00","5,599.00","3,212.00","1,054.00","2,985.00","2,340.00"
"14","Capital Expenditures","(741.00)","(567.00)","(984.00)","(274.00)","(96.00)","(7,627.00)","(394.00)","(157.00)","(674.00)","(62.00)"
"15","Total Shares Outstanding (million)","98,000.00","98,000.00","98,000.00","98,000.00","98,000.00","97,999.00","97,999.00","97,847.50","97,716.80","97,716.80"
