"1","Financial Year","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020","30-06-2021"
"2","Sales/Revenue","1,183,684.00","1,054,098.00","1,033,342.00","1,032,209.00","1,023,367.00","980,829.00","841,689.00","637,744.00","701,920.00","723,405.00"
"3","Pretax Income","224,874.00","31,269.00","79,949.00","52,567.00","82,232.00","50,039.00","(19,875.00)","(191,011.00)","(132,056.00)","77,076.00"
"4","Net Income","168,739.00","21,138.00","53,133.00","31,635.00","54,162.00","12,123.00","(27,803.00)","(266,036.00)","(73,530.00)","31,399.00"
"5","Cash & Short-Term Investments","32,227.00","205,778.00","89,813.00","21,104.00","58,914.00","65,234.00","19,953.00","9,192.00","13,276.00","23,425.00"
"6","Cash Only","29,387.00","81,037.00","29,752.00","21,097.00","58,914.00","65,234.00","19,953.00","9,192.00","13,276.00","23,425.00"
"7","Total Accounts Receivables","218,881.00","180,173.00","144,435.00","121,906.00","71,365.00","69,000.00","62,394.00","54,350.00","53,436.00","41,086.00"
"8","Inventories","197,879.00","146,595.00","169,864.00","146,944.00","137,311.00","139,649.00","106,911.00","109,271.00","60,927.00","36,753.00"
"9","Net Property, Plant & Equipment","1,992,852.00","2,247,639.00","2,453,909.00","2,707,939.00","2,776,923.00","2,811,727.00","2,766,707.00","2,201,968.00","1,939,068.00","1,796,994.00"
"10","Accrued Payable","197,371.00","-","-","-","-","-","-","-","205,013.00","91,283.00"
"11","Short Term Debt","380,446.00","455,536.00","512,617.00","569,001.00","507,958.00","487,479.00","385,988.00","672,001.00","571,342.00","373,787.00"
"12","Long Term Debt","508,015.00","411,208.00","317,355.00","382,603.00","564,818.00","589,358.00","580,041.00","284,151.00","230,879.00","279,444.00"
"13","Net Operating Cash Flow","238,085.00","198,480.00","186,846.00","102,172.00","159,956.00","161,749.00","156,099.00","67,239.00","181,074.00","143,739.00"
"14","Capital Expenditures","(304,846.00)","(299,138.00)","(272,468.00)","(236,387.00)","(159,060.00)","(144,094.00)","(80,111.00)","(54,061.00)","(27,186.00)","(14,682.00)"
"15","Total Shares Outstanding (million)","968,654.20","967,998.00","967,996.00","967,993.80","967,992.80","967,990.80","967,990.80","967,990.80","967,991.00","967,991.00"
