"1","Financial Year","30-06-2019       4","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1"
"2","Sales/Revenue","10,044.00","11,201.00","1,708.00","9,986.00","42,736.00","40,729.00","29,352.00","49,710.00","56,484.00","57,374.00"
"3","Pretax Income","(1,976.00)","(321.00)","718.00","(44,723.00)","16,823.00","(2,152.00)","18,498.00","4,912.00","2,147.00","(10,721.00)"
"4","Net Income","5,863.00","(227.00)","570.00","(44,401.00)","17,502.00","(2,122.00)","18,527.00","5,066.00","(8,513.00)","(10,683.00)"
"5","Cash & Short-Term Investments","585,312.00","580,554.00","618,886.00","511,778.00","510,096.00","546,804.00","522,668.00","539,087.00","505,562.00","524,206.00"
"6","Cash Only","23,007.00","-","-","-","-","-","-","-","-","-"
"7","Total Accounts Receivables","16,766.00","13,577.00","9,994.00","42,551.00","54,952.00","32,356.00","42,163.00","49,236.00","29,060.00","28,127.00"
"8","Inventories","60,908.00","64,306.00","67,704.00","60,262.00","60,478.00","60,135.00","59,984.00","58,195.00","58,501.00","58,107.00"
"9","Net Property, Plant & Equipment","350,332.00","349,865.00","349,377.00","362,361.00","368,810.00","369,247.00","370,667.00","370,394.00","371,026.00","370,706.00"
"10","Accrued Payable","34,333.00","30,576.00","27,938.00","31,074.00","43,079.00","39,518.00","36,803.00","34,807.00","53,310.00","52,757.00"
"11","Short Term Debt","-","-","40,517.00","16,595.00","-","23,188.00","1,773.00","26,660.00","2,760.00","9,968.00"
"12","Long Term Debt","-","-","-","-","-","4,283.00","4,283.00","4,283.00","4,367.00","4,147.00"
"13","Net Operating Cash Flow","635.00","(3,424.00)","36,930.00","(83,241.00)","87,168.00","19,241.00","(14,677.00)","(15,698.00)","72,326.00","(6,129.00)"
"14","Capital Expenditures","(173.00)","(6.00)","(87.00)","(102.00)","(14,777.00)","(117.00)","(1,759.00)","(94.00)","(1,447.00)","(23.00)"
"15","Total Shares Outstanding (million)","846,118.00","846,118.00","846,118.00","838,758.30","837,735.10","837,735.10","837,735.10","837,735.10","837,735.10","832,194.14"
