"1","Financial Year","30-06-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020"
"2","Sales/Revenue","16,142.51","220,775.35","296,887.42","267,409.87","258,776.78","393,017.75","548,759.79","580,812.72","625,482.47","674,056.00"
"3","Pretax Income","(23,532.91)","17,195.08","15,977.17","10,657.46","16,098.89","28,704.79","29,235.33","14,057.35","17,745.08","(12,771.00)"
"4","Net Income","(22,936.36)","11,770.65","11,719.23","8,215.71","11,691.46","20,029.93","19,169.99","8,251.94","11,051.86","(16,982.00)"
"5","Cash & Short-Term Investments","3,108.60","50,845.06","88,688.83","53,763.41","23,480.61","6,844.03","24,803.22","27,827.42","77,697.59","64,949.00"
"6","Cash Only","863.60","10,053.23","7,977.22","25,280.86","14,445.04","4,036.05","11,797.15","22,869.17","70,135.51","24,603.00"
"7","Total Accounts Receivables","1,421.91","57,164.16","58,331.24","104,361.37","187,290.60","250,555.79","175,175.28","218,466.24","274,086.85","317,342.00"
"8","Inventories","2,303.33","2,710.34","3,537.34","3,497.18","1,822.26","1,184.29","847.21","681.20","599.12","547.00"
"9","Net Property, Plant & Equipment","2,339.05","12,817.67","16,500.93","33,130.70","40,695.90","58,461.01","71,166.35","61,766.97","79,986.29","73,439.00"
"10","Accrued Payable","-","-","44,216.30","42,111.72","58,325.16","17,145.69","-","-","-","227,865.00"
"11","Short Term Debt","76,938.92","1,450.96","1,226.93","3,081.63","2,518.26","5,038.44","29,985.06","48,913.96","74,381.50","65,602.00"
"12","Long Term Debt","6.69","16.93","330.85","6,937.15","7,108.20","11,813.17","99,206.65","83,675.23","158,869.60","146,320.00"
"13","Net Operating Cash Flow","472.95","21,856.60","28,865.94","(15,942.31)","(45,263.11)","28,581.93","(5,447.73)","3,606.26","(7,055.04)","30,156.00"
"14","Capital Expenditures","(142.72)","(3,338.40)","(8,090.09)","(13,209.48)","(12,761.16)","(24,930.06)","(22,028.83)","(4,716.90)","(15,718.38)","(15,991.00)"
"15","Total Shares Outstanding (million)","39,820.00","463,820.00","463,820.45","510,202.45","653,995.16","654,735.16","694,890.96","694,941.01","694,941.01","694,986.66"
