"1","Financial Year","30-09-2012","30-09-2013","30-09-2014","30-09-2015","30-09-2016","30-09-2017","30-09-2018","30-09-2019","30-09-2020","30-09-2021"
"2","Sales/Revenue","227,347.29","137,137.10","173,194.99","136,907.41","89,262.26","59,353.08","73,914.82","64,691.55","89,367.62","56,870.97"
"3","Pretax Income","13,253.22","14,541.96","16,248.99","24,919.63","(8,509.60)","4,917.96","(18,474.69)","(1,694.95)","4,714.78","(4,990.41)"
"4","Net Income","8,842.23","10,372.64","12,136.82","18,392.99","(7,126.65)","3,751.06","(17,655.03)","(1,242.03)","3,815.11","(5,324.03)"
"5","Cash & Short-Term Investments","39,938.46","47,030.95","39,949.74","58,896.90","70,575.77","84,416.68","71,366.83","60,521.79","54,913.33","70,395.45"
"6","Cash Only","6,358.06","6,009.96","5,133.40","23,544.73","-","-","-","-","-","-"
"7","Total Accounts Receivables","57,209.21","71,604.71","73,609.33","72,704.80","38,067.06","21,526.96","29,311.95","44,154.69","57,068.96","39,526.62"
"8","Inventories","2,050.33","1,465.16","919.31","1,206.54","627.20","573.30","768.88","639.99","1,296.70","319.50"
"9","Net Property, Plant & Equipment","84,543.93","79,665.25","79,350.06","76,118.14","71,588.11","68,279.25","65,221.15","62,200.37","60,559.51","60,235.73"
"10","Accrued Payable","-","-","-","-","8,106.64","6,036.96","6,634.14","-","8,242.82","8,659.64"
"11","Short Term Debt","-","-","-","-","-","-","-","-","15.14","15.95"
"12","Long Term Debt","-","-","-","-","-","-","-","-","55.30","40.56"
"13","Net Operating Cash Flow","(3,697.93)","16,310.51","4,236.10","27,298.55","19,265.98","17,639.62","(8,992.13)","(10,237.96)","(4,351.34)","17,923.01"
"14","Capital Expenditures","(2,619.82)","(2,016.10)","(4,771.93)","(2,059.28)","(430.93)","(949.29)","(940.31)","(658.91)","(1,319.85)","(2,657.22)"
"15","Total Shares Outstanding (million)","110,845.00","110,844.80","110,844.80","110,844.80","110,844.80","110,844.80","110,844.80","110,844.80","110,844.80","110,884.80"
