"1","Financial Year","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020","31-03-2021"
"2","Sales/Revenue","130,799.00","216,293.00","491,916.00","465,790.00","342,062.00","42,650.00","98,018.00","134,435.00","139,724.00","134,892.00"
"3","Pretax Income","43,499.00","72,761.00","174,758.00","192,338.00","127,172.00","69,752.00","85,980.00","52,893.00","26,185.00","38,263.00"
"4","Net Income","30,369.00","43,969.00","75,328.00","105,428.00","95,002.00","35,526.00","74,250.00","41,672.00","14,891.00","30,459.00"
"5","Cash & Short-Term Investments","122,802.00","172,371.00","183,758.00","398,343.00","525,906.00","397,799.00","386,876.00","218,912.00","113,254.00","125,295.00"
"6","Cash Only","8,120.00","33,830.00","41,950.00","68,621.00","428,783.00","15,209.00","114,285.00","33,230.00","83,481.00","92,293.00"
"7","Total Accounts Receivables","42,138.00","74,339.00","216,215.00","182,702.00","105,107.00","50,860.00","52,484.00","93,321.00","115,203.00","74,272.00"
"8","Inventories","162,232.00","151,979.00","105,056.00","213,406.00","234,329.00","263,126.00","270,530.00","302,553.00","371,250.00","458,588.00"
"9","Net Property, Plant & Equipment","70,018.00","72,306.00","82,401.00","82,251.00","81,393.00","82,632.00","82,621.00","110,180.00","135,767.00","129,375.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","6,339.00","9,530.00","13,203.00","208.00","173.00","25,372.00","15,858.00","22,199.00","23,005.00","25,939.00"
"12","Long Term Debt","51,172.00","57,234.00","9,801.00","83,592.00","83,332.00","66,364.00","169,842.00","168,831.00","183,805.00","198,424.00"
"13","Net Operating Cash Flow","13,224.00","56,138.00","67,327.00","230,489.00","229,100.00","3,381.00","(28,841.00)","(55,469.00)","(44,231.00)","5,230.00"
"14","Capital Expenditures","(27,294.00)","(7,331.00)","(69,669.00)","(1,927.00)","(603.00)","(1,029.00)","(1,940.00)","(14,570.00)","(23,357.00)","(3,793.00)"
"15","Total Shares Outstanding (million)","752,710.00","752,710.00","799,533.68","1,349,898.73","1,375,182.11","1,412,287.54","2,930,977.27","2,973,135.00","2,973,135.00","2,973,135.00"
