"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","1,008.00","1,892.00","686.00","417.00","993.00","1,461.72","1,238.00","441.00","352.00","1,200.00"
"3","Pretax Income","(144.00)","27.00","(360.00)","(322.00)","(43.00)","131.86","(118.00)","(210.00)","(188.00)","(585.00)"
"4","Net Income","(144.00)","32.00","(360.00)","(322.00)","(43.00)","131.86","(118.00)","(210.00)","(188.00)","(585.00)"
"5","Cash & Short-Term Investments","3,254.00","2,359.00","2,242.00","1,976.00","2,113.00","1,904.00","2,180.00","1,663.00","1,823.00","1,906.00"
"6","Cash Only","185.00","606.00","477.00","164.00","201.00","104.00","80.00","163.00","323.00","206.00"
"7","Total Accounts Receivables","4,186.00","4,980.00","3,992.00","3,386.00","3,004.00","3,729.00","2,515.00","2,540.00","2,595.00","2,417.00"
"8","Inventories","39,248.00","39,269.00","2,797.00","2,840.00","2,972.00","2,930.00","2,828.00","2,896.00","2,884.00","2,849.00"
"9","Net Property, Plant & Equipment","622.00","1,247.00","1,178.00","1,109.00","1,040.00","970.00","907.00","838.00","769.00","700.00"
"10","Accrued Payable","3,365.00","3,659.00","2,889.00","2,332.00","2,266.00","2,586.00","1,677.00","1,444.00","1,816.00","1,845.00"
"11","Short Term Debt","429.00","206.00","208.00","211.00","213.00","216.00","219.00","221.00","224.00","227.00"
"12","Long Term Debt","-","443.00","390.00","336.00","282.00","227.00","171.00","115.00","58.00","-"
"13","Net Operating Cash Flow","(407.00)","(288.00)","(80.00)","(223.00)","180.00","(165.00)","307.00","(470.00)","209.00","98.00"
"14","Capital Expenditures","-","-","-","-","-","-","(6.00)","-","-","-"
"15","Total Shares Outstanding (million)","263,900.00","263,900.00","263,900.00","263,900.00","263,900.00","263,900.00","263,899.85","263,899.85","263,899.85","263,899.85"
