"1","Financial Year","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","125,432.00","146,957.00","123,916.00","147,452.00","123,772.00","73,110.00","25,160.00","24,897.00","11,355.00","9,278.00"
"3","Pretax Income","96,418.00","4,859.00","(8,164.00)","(17,256.00)","(28,439.00)","246.00","(23,313.00)","(34,725.00)","(31,064.00)","(102,263.00)"
"4","Net Income","94,271.00","2,182.00","(9,360.00)","(17,716.00)","(49,006.00)","(2,417.00)","(35,535.00)","(2,782.00)","(29,986.00)","(85,192.00)"
"5","Cash & Short-Term Investments","10,407.00","10,892.00","14,517.00","7,709.00","6,805.00","67,414.00","11,726.00","6,090.00","10,440.00","10,563.00"
"6","Cash Only","6,499.00","5,802.00","11,390.00","7,709.00","6,805.00","67,414.00","11,726.00","6,090.00","10,440.00","10,563.00"
"7","Total Accounts Receivables","65,961.00","91,947.00","70,054.00","87,233.00","86,983.00","96,123.00","37,389.00","4,866.00","2,616.00","40,765.00"
"8","Inventories","10,367.00","10,340.00","10,421.00","10,483.00","10,335.00","10,231.00","10,275.00","12,775.00","12,548.00","12,575.00"
"9","Net Property, Plant & Equipment","182,982.00","179,098.00","179,538.00","173,962.00","560,302.00","555,681.00","554,844.00","532,245.00","355,233.00","341,047.00"
"10","Accrued Payable","-","-","-","52,033.00","72,772.00","93,753.00","14,573.00","23,785.00","27,273.00","21,599.00"
"11","Short Term Debt","7,724.00","33,006.00","19,012.00","25,648.00","25,265.00","19,756.00","9,037.00","10,004.00","6,426.00","7,962.00"
"12","Long Term Debt","48,218.00","29,161.00","46,339.00","42,934.00","41,310.00","36,653.00","31,743.00","29,063.00","47,431.00","32,973.00"
"13","Net Operating Cash Flow","(12,272.00)","1,702.00","15,163.00","(1,559.00)","15,939.00","(18,223.00)","(38,310.00)","8,678.00","(14,751.00)","(24,890.00)"
"14","Capital Expenditures","(8,096.00)","(4,179.00)","(6,480.00)","(3,688.00)","(8,903.00)","(7,541.00)","(1,620.00)","(6,534.00)","(1,191.00)","(30.00)"
"15","Total Shares Outstanding (million)","342,946.00","342,946.00","342,946.00","342,946.14","342,946.00","342,722.00","339,461.00","332,420.00","332,420.30","332,420.00"
