"1","Financial Year","31-03-2011","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020"
"2","Sales/Revenue","380,093.00","367,759.00","355,339.00","398,802.00","473,866.00","477,604.00","682,789.00","219,051.00","147,139.00","89,868.00"
"3","Pretax Income","23,332.00","5,434.00","6,900.00","6,041.00","5,609.00","(24,487.00)","(13,439.00)","2,433.00","722.00","108.00"
"4","Net Income","9,605.00","(9,486.00)","(819.00)","(1,506.00)","6,039.00","(36,083.00)","(11,676.00)","4,951.00","335.00","(359.00)"
"5","Cash & Short-Term Investments","63,231.00","94,711.00","76,316.00","28,952.49","44,374.00","37,475.00","63,071.00","6,964.00","6,406.00","3,724.00"
"6","Cash Only","47,544.00","81,191.00","76,316.00","20,402.00","44,374.00","37,475.00","63,071.00","6,964.00","6,406.00","3,724.00"
"7","Total Accounts Receivables","306,611.00","236,838.00","273,036.00","260,829.00","407,762.00","425,064.00","439,471.00","75,056.00","58,876.00","88,073.00"
"8","Inventories","19,871.00","15,815.00","18,642.00","17,442.00","12,844.00","108.00","3,437.00","-","-","-"
"9","Net Property, Plant & Equipment","5,556.00","5,622.00","6,030.00","6,628.00","8,918.00","9,510.00","10,877.00","43,628.00","70,351.00","65,665.00"
"10","Short Term Debt","168,395.00","109,023.00","135,175.00","141,328.00","227,478.00","192,589.00","226,805.00","39,974.00","40,546.00","49,963.00"
"11","Long Term Debt","25,604.00","7,828.00","2,730.00","2,814.00","2,941.00","2,625.00","3,213.00","19,770.00","100,122.00","110,336.00"
"12","Net Operating Cash Flow","703.00","102,522.00","(29,582.00)","(35,191.00)","(70,291.00)","14,109.00","7,183.00","(51,563.00)","(77,906.00)","(22,013.00)"
"13","Capital Expenditures","(550.00)","(447.00)","(1,021.00)","(1,420.00)","(2,484.00)","(650.00)","(2,579.00)","(3,422.00)","(566.00)","(980.00)"
"14","Total Shares Outstanding (million)","127,845.00","127,845.00","127,846.00","127,845.59","127,845.59","212,594.14","289,591.00","287,594.14","287,594.14","287,594.14"
