"1","Financial Year","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018","31-12-2019"
"2","Sales/Revenue","182,507.00","170,671.00","192,225.00","340,922.00","421,324.00","433,109.00","430,100.00","463,337.00","490,775.00","504,305.00"
"3","Pretax Income","(67,629.00)","(2,259.00)","(3,552.00)","4,423.00","6,113.00","18,971.00","29,576.00","45,717.00","52,123.00","47,070.00"
"4","Net Income","(56,973.00)","(3,245.00)","(5,819.00)","401.00","733.00","10,225.00","11,273.00","22,369.00","35,961.00","34,871.00"
"5","Cash & Short-Term Investments","29,291.00","27,330.00","24,593.00","27,206.35","28,973.20","60,009.47","43,298.50","43,974.30","50,762.00","62,039.00"
"6","Cash Only","11,800.00","16,970.00","16,856.00","20,422.00","22,104.00","50,608.00","33,463.00","35,634.00","47,417.00","45,941.00"
"7","Total Accounts Receivables","33,388.00","40,970.00","44,369.00","70,560.00","64,724.00","64,418.00","96,198.00","109,399.00","105,677.00","126,008.00"
"8","Inventories","64,587.00","73,096.00","78,739.00","100,165.00","96,469.00","106,909.00","116,617.00","113,331.00","150,091.00","151,638.00"
"9","Net Property, Plant & Equipment","130,496.00","126,669.00","112,057.00","114,432.00","117,753.00","130,429.00","153,659.00","166,111.00","190,455.00","230,991.00"
"10","Short Term Debt","66,296.00","69,450.00","67,967.00","68,882.00","65,119.00","61,688.00","42,971.00","27,284.00","35,824.00","62,426.00"
"11","Long Term Debt","8,553.00","5,516.00","2,827.00","734.00","184.00","221.00","5,894.00","11,027.00","11,761.00","38,052.00"
"12","Net Operating Cash Flow","(7,307.00)","(1,118.00)","8,867.00","45,734.00","28,971.00","(8,915.00)","45,462.00","64,077.00","65,533.00","52,694.00"
"13","Capital Expenditures","(53,677.00)","(12,876.00)","(7,806.00)","(24,790.00)","(23,290.00)","(33,303.00)","(54,636.00)","(48,098.00)","(63,039.00)","(77,177.00)"
"14","Total Shares Outstanding (million)","975,613.00","975,613.00","975,613.00","975,613.00","977,531.00","986,451.00","989,826.00","1,004,030.00","1,102,434.00","1,119,001.35"
