"1","Financial Year","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020","30-06-2021"
"2","Sales/Revenue","122,684.14","183,299.40","287,088.95","29,189.95","71,680.90","83,182.76","135,573.02","100,229.34","38,576.00","18,805.00"
"3","Pretax Income","42,514.86","52,814.72","159,511.15","4,098.90","5,217.53","8,745.39","18,409.86","28,041.76","19,919.00","(4,234.00)"
"4","Net Income","17,735.77","19,580.69","59,392.78","(5,523.31)","3,595.87","(9,037.47)","14,853.34","19,801.44","16,072.00","(9,774.00)"
"5","Cash & Short-Term Investments","66,311.48","63,753.07","105,571.75","83,378.18","71,783.99","16,012.75","54,062.43","47,660.60","43,838.00","34,822.00"
"6","Cash Only","4,856.83","6,749.67","14,686.67","3,845.39","4,154.80","7,870.92","8,250.63","8,154.68","5,258.00","3,028.00"
"7","Total Accounts Receivables","16,225.81","53,177.45","50,195.72","48,560.40","89,215.31","135,947.51","138,096.53","165,595.93","165,224.00","148,537.00"
"8","Inventories","55,730.39","88,774.32","70,187.55","115,596.28","138,931.77","51,876.94","28,047.53","28,461.09","28,460.00","24,901.00"
"9","Net Property, Plant & Equipment","35,502.19","26,185.69","38,025.57","21,589.87","19,147.32","13,991.07","13,486.22","12,483.30","12,056.00","11,602.00"
"10","Accrued Payable","-","699.74","-","-","23,539.99","24,104.72","-","-","-","-"
"11","Short Term Debt","208.16","576.67","587.51","12,995.55","18,339.46","29,262.48","35,718.98","39,359.65","30,832.00","13,085.00"
"12","Long Term Debt","1,885.50","1,308.93","1,062.38","35,254.55","23,451.82","24,312.13","23,264.07","45,098.22","61,156.00","66,957.00"
"13","Net Operating Cash Flow","13,600.42","(2,602.65)","41,976.57","(59,550.75)","(27,233.09)","(20,852.18)","32,100.91","(30,159.26)","6,836.00","1,122.00"
"14","Capital Expenditures","(432.10)","(97.09)","(413.93)","(693.65)","(169.10)","(85.64)","(273.17)","(27.81)","(169.00)","(135.00)"
"15","Total Shares Outstanding (million)","215,961.00","215,881.18","215,631.18","215,580.18","215,510.18","237,056.18","237,056.18","237,056.18","237,056.18","237,056.18"
