"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","4,710.00","6,406.61","3,973.00","2,279.00","667.00","984.00","3,836.00","875.00","7,979.00","6,972.00"
"3","Pretax Income","74.00","(2,051.41)","(1,625.00)","3,178.00","(971.00)","2,492.00","91.00","32.00","402.00","1,937.00"
"4","Net Income","598.00","(2,343.62)","(1,803.00)","3,066.00","(799.00)","422.00","(7.00)","(65.00)","212.00","1,925.00"
"5","Cash & Short-Term Investments","29,857.00","31,047.74","30,904.00","29,601.00","23,961.00","29,280.00","26,442.00","25,994.00","25,752.00","27,823.00"
"6","Cash Only","2,200.00","24,968.88","3,934.00","2,062.00","926.00","7,511.00","999.00","839.00","915.00","1,623.00"
"7","Total Accounts Receivables","29,358.00","15,784.53","14,543.00","14,365.00","16,928.00","8,480.00","12,328.00","11,508.00","12,094.00","25,797.00"
"8","Inventories","39,508.00","31,582.42","29,406.00","33,079.00","28,354.00","43,903.00","40,715.00","43,520.00","43,487.00","29,407.00"
"9","Net Property, Plant & Equipment","610.00","865.69","808.00","751.00","1,316.00","1,527.00","1,435.00","1,381.00","1,316.00","1,266.00"
"10","Short Term Debt","3,454.00","4,194.68","3,795.00","1,771.00","1,801.00","2,266.00","1,123.00","1,192.00","1,287.00","1,157.00"
"11","Long Term Debt","3,006.00","2,341.26","1,818.00","1,455.00","-","-","-","-","-","-"
"12","Net Operating Cash Flow","5,110.00","1,165.01","4,182.00","(852.00)","1,655.00","2,006.00","(4,364.00)","(1,456.00)","(433.00)","1,550.00"
"13","Capital Expenditures","-","-","-","-","-","-","-","-","-","-"
"14","Total Shares Outstanding (million)","97,381.60","98,074.48","98,074.48","98,074.48","98,074.48","102,684.32","104,796.12","105,153.23","105,403.23","111,496.19"
