"1","Financial Year","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-03-2017","31-03-2018","31-03-2019","31-03-2020","31-03-2021"
"2","Sales/Revenue","39,031.40","40,957.86","48,391.07","57,614.58","64,166.93","94,488.91","104,127.47","123,394.17","147,970.34","143,751.40"
"3","Pretax Income","21,523.72","19,495.23","22,430.98","25,485.41","25,323.55","30,566.56","35,335.63","43,805.79","47,523.25","46,015.43"
"4","Net Income","15,943.18","13,873.45","16,399.94","18,796.39","18,787.87","23,001.40","25,923.64","32,915.92","34,888.64","35,285.42"
"5","Cash & Short-Term Investments","714.96","31,387.44","4,244.83","52,643.59","77,394.06","14,598.07","50,264.52","31,409.91","91,639.67","86,623.71"
"6","Cash Only","-","1,863.80","686.44","500.27","77,394.06","14,598.07","15,594.78","8,536.66","9,597.02","7,295.86"
"7","Total Accounts Receivables","60,185.98","63,229.88","70,085.91","76,668.05","84,105.04","105,362.12","117,472.75","131,454.77","159,216.59","155,779.07"
"8","Inventories","900.05","971.22","1,028.24","934.71","1,928.04","6,715.18","8,451.57","12,369.69","14,512.48","9,073.41"
"9","Net Property, Plant & Equipment","1,461.24","1,374.99","1,977.61","5,799.45","6,866.33","7,155.60","7,239.51","10,667.28","12,947.56","15,494.71"
"10","Accrued Payable","-","-","-","-","5,530.04","4,760.52","-","-","-","-"
"11","Short Term Debt","20,457.40","21,542.00","28,410.46","21,573.41","11,533.44","10,231.75","21,205.29","50,223.16","119,179.35","90,083.77"
"12","Long Term Debt","38,432.77","33,867.49","40,133.66","35,479.96","20,158.29","16,285.48","31,696.69","64,710.01","182,977.60","110,270.75"
"13","Net Operating Cash Flow","4,285.38","11,650.04","(28,698.26)","(6,108.57)","10,047.06","(47,545.39)","(25,689.19)","(53,977.36)","(92,846.60)","132,151.67"
"14","Capital Expenditures","(434.70)","(223.25)","(929.64)","(4,193.59)","(1,516.41)","(889.03)","(708.49)","(4,477.03)","(889.21)","(1,823.42)"
"15","Total Shares Outstanding (million)","51,923.00","129,807.00","130,881.60","130,881.60","176,094.36","232,203.60","285,587.61","296,148.51","297,146.44","297,238.77"
