"1","Financial Year","30-06-2011","30-06-2012","30-06-2013","30-06-2014","30-06-2015","30-06-2016","30-06-2017","30-06-2018","30-06-2019","30-06-2020"
"2","Sales/Revenue","1,415,247.00","1,191,722.00","1,226,284.00","1,291,840.00","1,390,090.00","1,463,279.00","1,544,545.00","1,542,320.00","1,487,942.00","1,564,600.00"
"3","Pretax Income","83,658.00","(27,501.00)","21,053.00","64,817.00","152,986.00","196,386.00","250,987.00","206,970.00","189,792.00","211,462.00"
"4","Net Income","58,768.00","(19,765.00)","10,948.00","45,144.00","108,468.00","157,518.00","177,915.00","142,464.00","128,328.00","152,989.00"
"5","Cash & Short-Term Investments","69,543.00","43,556.00","35,788.00","78,114.00","152,014.00","317,339.00","535,793.00","647,621.00","713,386.00","835,231.00"
"6","Cash Only","29,088.00","29,000.00","25,788.00","53,437.00","47,981.00","81,789.00","111,371.00","184,721.00","91,829.00","231,431.00"
"7","Total Accounts Receivables","194,852.00","204,296.00","207,234.00","178,302.00","269,513.00","181,484.00","254,439.00","231,521.00","181,941.00","253,126.00"
"8","Inventories","102,270.00","93,418.00","70,292.00","94,458.00","93,481.00","87,670.00","110,819.00","118,078.00","105,432.00","117,118.00"
"9","Net Property, Plant & Equipment","1,020,347.00","1,045,585.00","958,963.00","823,171.00","809,260.00","719,967.00","671,193.00","646,693.00","663,977.00","759,888.00"
"10","Accrued Payable","-","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","195,359.00","202,898.00","169,473.00","93,442.00","93,592.00","33,297.00","63,450.00","75,030.00","-","11,985.00"
"12","Long Term Debt","12,097.00","-","15,000.00","-","-","-","28,553.00","-","-","23,858.00"
"13","Net Operating Cash Flow","269,003.00","210,338.00","148,988.00","263,271.00","307,334.00","414,206.00","357,803.00","374,336.00","404,017.00","422,856.00"
"14","Capital Expenditures","(241,321.00)","(203,471.00)","(97,059.00)","(72,417.00)","(176,452.00)","(125,068.00)","(128,981.00)","(170,730.00)","(194,578.00)","(249,090.00)"
"15","Total Shares Outstanding (million)","198,898.00","198,898.00","198,898.42","198,898.00","198,897.00","198,896.00","198,896.00","198,896.00","198,896.00","198,896.00"
