"1","Financial Year","31-03-2012","31-03-2013","31-03-2014","31-03-2015","31-03-2016","31-12-2017","31-12-2018","31-12-2019","31-12-2020","31-12-2021"
"2","Sales/Revenue","274,585.00","288,299.00","259,169.00","279,712.00","287,406.00","285,104.00","385,703.00","372,653.00","316,402.00","599,011.00"
"3","Pretax Income","2,412.00","(3,880.00)","(2,297.00)","(963.00)","2,862.00","13,403.00","7,972.00","3,638.00","883.00","45,385.00"
"4","Net Income","1,687.00","(2,929.00)","(1,583.00)","(1,477.00)","1,811.00","9,655.00","3,437.00","323.00","1,316.00","32,527.00"
"5","Cash & Short-Term Investments","36,807.00","36,068.00","55,701.00","62,045.00","50,709.00","45,885.00","40,232.00","51,929.00","48,109.00","64,722.00"
"6","Cash Only","723.00","5,519.00","10,584.00","62,045.00","50,709.00","45,885.00","40,232.00","51,929.00","48,109.00","64,722.00"
"7","Total Accounts Receivables","36,693.00","36,522.00","24,146.00","28,563.00","38,207.00","61,871.00","48,084.00","31,250.00","46,276.00","85,380.00"
"8","Inventories","46,183.00","46,504.00","44,225.00","54,611.00","48,369.00","67,874.00","174,368.00","182,673.00","213,898.00","300,782.00"
"9","Net Property, Plant & Equipment","99,614.00","93,791.00","89,596.00","83,048.00","68,601.00","63,684.00","67,090.00","79,074.00","72,344.00","69,109.00"
"10","Accrued Payable","2,819.00","-","-","-","-","-","-","-","-","-"
"11","Short Term Debt","-","-","-","4,494.00","-","998.00","6,928.00","44,365.00","33,130.00","106,465.00"
"12","Long Term Debt","-","-","-","-","-","69,432.00","139,932.00","109,086.00","141,398.00","138,668.00"
"13","Net Operating Cash Flow","15,341.00","11,764.00","26,971.00","12,582.00","2,438.00","(5,084.00)","(65,790.00)","34,722.00","(14,519.00)","(38,865.00)"
"14","Capital Expenditures","(23,563.00)","(8,398.00)","(8,701.00)","(4,891.00)","(2,557.00)","(7,761.00)","(10,633.00)","(20,813.00)","(3,027.00)","(3,789.00)"
"15","Total Shares Outstanding (million)","132,252.00","132,252.00","132,251.85","132,251.85","132,251.85","133,251.85","134,330.85","134,331.00","134,331.00","134,331.00"
