"1","Financial Year","30-06-2019       1","30-09-2019       2","31-12-2019       3","31-03-2020       4","30-06-2020       1","30-09-2020       2","31-12-2020       3","31-03-2021       4","30-06-2021       1","30-09-2021       2"
"2","Sales/Revenue","13,366.00","15,998.00","10,208.00","7,690.58","11,908.00","10,200.00","12,245.00","10,739.06","10,183.00","10,280.00"
"3","Pretax Income","(1,599.00)","(4,069.00)","(2,164.00)","(25,230.01)","(686.00)","(981.00)","(274.00)","232.51","(542.00)","(1,850.00)"
"4","Net Income","(1,487.00)","(4,098.00)","(2,197.00)","(25,179.83)","(627.00)","(954.00)","(370.00)","102.13","(417.00)","(1,882.00)"
"5","Cash & Short-Term Investments","6,328.00","9,077.00","5,528.00","18,542.00","18,511.00","19,380.00","18,278.00","17,478.00","16,504.00","13,917.00"
"6","Cash Only","5,792.00","3,291.00","3,830.00","9,695.00","8,657.00","10,972.00","10,789.00","9,951.00","-","6,327.00"
"7","Total Accounts Receivables","13,132.00","16,863.00","20,179.00","17,837.00","24,575.00","27,845.00","12,471.00","13,309.00","11,651.00","10,737.00"
"8","Inventories","53,054.00","52,305.00","48,869.00","40,385.00","36,562.00","38,225.00","37,206.00","38,939.00","40,894.00","38,996.00"
"9","Net Property, Plant & Equipment","65,623.00","63,988.00","72,807.00","63,098.00","60,505.00","58,869.00","75,218.00","81,949.00","80,592.00","80,729.00"
"10","Accrued Payable","1,880.00","1,478.00","1,133.00","2,558.00","2,492.00","4,964.00","3,711.00","2,069.00","-","-"
"11","Short Term Debt","1,201.00","1,783.00","1,491.00","2,754.00","2,918.00","3,751.00","6,194.00","6,567.00","7,402.00","5,716.00"
"12","Long Term Debt","6,903.00","6,020.00","6,020.00","16,795.00","19,000.00","19,276.00","18,846.00","22,600.00","21,248.00","19,952.00"
"13","Net Operating Cash Flow","(8,615.00)","(4,750.00)","(561.00)","3,713.00","2,182.00","3,034.00","1,003.00","(3,402.00)","(364.00)","937.00"
"14","Capital Expenditures","(10.00)","(453.00)","(153.00)","(1,044.00)","(12.00)","(102.00)","(472.00)","(73.00)","(80.00)","(284.00)"
"15","Total Shares Outstanding (million)","941,700.41","1,035,870.45","1,035,870.45","941,700.41","1,035,870.45","1,035,870.45","1,035,870.45","1,051,910.45","1,051,910.45","1,051,910.45"
