"1","Financial Year","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4","31-03-2022       1"
"2","Sales/Revenue","136,393.81","115,982.00","120,750.00","123,020.00","118,528.42","115,451.00","118,019.00","144,527.00","152,143.10","147,360.00"
"3","Pretax Income","17,847.28","2,809.00","4,259.00","2,646.00","1,063.42","1,443.00","(13,908.00)","5,815.00","11,454.63","3,737.00"
"4","Net Income","13,616.98","1,906.00","3,182.00","1,243.00","(2,142.59)","(798.00)","(10,528.00)","2,277.00","12,092.26","4,160.00"
"5","Cash & Short-Term Investments","41,101.08","30,448.00","37,198.00","47,531.00","44,920.00","34,199.00","30,602.00","41,608.00","49,016.00","40,197.00"
"6","Cash Only","-","-","-","-","-","-","-","-","49,016.00","40,197.00"
"7","Total Accounts Receivables","64,111.83","65,653.00","67,932.00","68,336.00","62,563.00","57,416.00","64,218.00","70,644.00","72,400.00","72,915.00"
"8","Inventories","46,612.48","42,023.00","43,996.00","44,244.00","48,196.00","45,936.00","46,890.00","55,603.00","58,566.00","52,209.00"
"9","Net Property, Plant & Equipment","353,600.05","358,529.00","356,868.00","361,064.00","378,712.00","378,409.00","377,463.00","377,421.00","376,741.00","374,737.00"
"10","Short Term Debt","102,033.97","107,207.00","116,305.00","127,905.00","128,597.00","126,661.00","133,781.00","153,688.00","160,763.00","155,656.00"
"11","Long Term Debt","61,587.56","58,470.00","57,340.00","58,154.00","64,766.00","63,354.00","61,611.00","58,816.00","57,253.00","52,319.00"
"12","Net Operating Cash Flow","30,891.89","2,611.00","4,387.00","9,844.00","15,315.00","(850.00)","(6,724.00)","1,590.00","8,751.00","6,084.00"
"13","Capital Expenditures","(5,959.93)","(10,213.00)","(2,614.00)","(9,813.00)","(23,142.00)","(6,536.00)","(5,663.00)","(5,619.00)","(4,699.00)","(3,431.00)"
"14","Total Shares Outstanding (million)","293,844.53","293,851.48","293,851.48","293,851.48","293,851.48","293,851.48","293,851.48","293,851.48","293,851.48","293,851.48"
