"1","Financial Year","30-09-2019       1","31-12-2019       2","31-03-2020       3","30-06-2020       4","30-09-2020       1","31-12-2020       2","31-03-2021       3","30-06-2021       4","30-09-2021       1","31-12-2021       2"
"2","Sales/Revenue","1,163.00","202.00","180.00","226.00","265.00","213.00","257.00","370.43","373.00","376.00"
"3","Pretax Income","150,532.00","(15,282.00)","2,679.00","(36,442.00)","(2,705.00)","(3,520.00)","(3,296.00)","(2,970.34)","(3,266.00)","(2,457.00)"
"4","Net Income","107,347.00","(14,014.00)","2,914.00","(124.00)","(2,102.00)","(2,770.00)","(2,682.00)","(2,328.44)","(2,670.00)","(1,970.00)"
"5","Cash & Short-Term Investments","185,611.00","155,044.00","130,187.00","126,862.00","124,147.00","120,932.00","118,629.00","55,165.00","82,877.00","80,905.00"
"6","Cash Only","125,576.00","933.00","859.00","829.00","444.00","172.00","554.00","417.00","464.00","292.00"
"7","Total Accounts Receivables","151.00","114.00","201.00","168.00","590.00","614.00","717.00","752.00","570.00","548.00"
"8","Inventories","94.00","89.00","122.00","258.00","301.00","618.00","576.00","641.00","659.00","745.00"
"9","Net Property, Plant & Equipment","72,285.00","71,024.00","64,298.00","70,959.00","85,289.00","86,305.00","85,326.00","84,895.00","84,991.00","84,155.00"
"10","Accrued Payable","44,214.00","31,902.00","10,521.00","8,135.00","7,277.00","5,237.00","7,312.00","7,235.00","7,309.00","7,296.00"
"11","Short Term Debt","18.00","-","-","-","-","-","-","-","-","-"
"12","Long Term Debt","26.00","-","-","-","-","-","-","-","-","-"
"13","Net Operating Cash Flow","56,827.00","(29,830.00)","(169,958.00)","(2,167.00)","(2,751.00)","(4,942.00)","(257.00)","(2,294.00)","(2,114.00)","(1,664.00)"
"14","Capital Expenditures","-","-","(48.00)","(47.00)","(62.00)","(192.00)","33.00","(58.00)","(137.00)","36.00"
"15","Total Shares Outstanding (million)","149,804.14","149,804.14","149,804.14","149,804.14","149,804.14","149,804.14","149,804.14","149,804.14","149,804.14","149,804.14"
