"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","89,385.00","73,286.43","60,146.00","39,100.00","60,729.00","57,885.00","52,682.00","54,191.00","56,723.00","68,086.00"
"3","Pretax Income","(1,061.00)","(361.04)","625.00","(397.00)","3,154.00","5,292.00","9,459.00","8,802.00","10,266.00","6,880.00"
"4","Net Income","(1,153.00)","759.33","642.00","(395.00)","2,492.00","3,501.00","7,111.00","6,519.00","7,105.00","5,655.00"
"5","Cash & Short-Term Investments","2,514.00","3,058.00","15,477.00","4,963.00","17,301.00","2,789.00","5,450.00","5,252.00","10,797.00","8,483.00"
"6","Total Accounts Receivables","40,335.00","37,544.00","59,063.00","45,459.00","36,133.00","50,342.00","54,264.00","69,808.00","69,382.00","65,198.00"
"7","Inventories","81,645.00","72,631.00","72,125.00","65,024.00","51,419.00","46,198.00","44,876.00","50,151.00","69,926.00","83,261.00"
"8","Net Property, Plant & Equipment","156,231.00","161,100.00","159,779.00","158,364.00","172,802.00","156,312.00","155,023.00","154,044.00","153,019.00","154,351.00"
"9","Accrued Payable","20,361.00","16,642.00","33,797.00","18,986.00","13,625.00","13,004.00","12,395.00","8,300.00","15,391.00","20,032.00"
"10","Short Term Debt","101,234.00","87,527.00","102,255.00","84,985.00","88,627.00","63,217.00","61,148.00","79,454.00","86,591.00","87,134.00"
"11","Long Term Debt","234.00","1,995.00","1,830.00","1,679.00","1,526.00","1,315.00","1,315.00","1,050.00","955.00","831.00"
"12","Net Operating Cash Flow","(15,879.00)","7,375.00","(1,588.00)","6,927.00","21,497.00","(3,796.00)","5,256.00","(15,835.00)","(1,159.00)","(222.00)"
"13","Capital Expenditures","(1,216.00)","(25.00)","(121.00)","(18.00)","(15,996.00)","15,029.00","(75.00)","(190.00)","(338.00)","(2,803.00)"
"14","Total Shares Outstanding (million)","-","123,705.20","123,029.60","123,029.60","135,332.56","140,334.96","135,332.56","134,532.56","134,532.56","134,532.56"
