"1","Financial Year","30-09-2019       3","31-12-2019       4","31-03-2020       1","30-06-2020       2","30-09-2020       3","31-12-2020       4","31-03-2021       1","30-06-2021       2","30-09-2021       3","31-12-2021       4"
"2","Sales/Revenue","3,062.00","2,310.90","2,436.00","930.00","2,536.00","2,464.45","1,836.00","1,722.00","1,825.00","2,595.00"
"3","Pretax Income","(1,904.00)","(1,163.02)","(1,978.00)","(1,664.00)","555.00","(1,690.17)","(1,565.00)","(1,507.00)","(1,902.00)","(1,470.00)"
"4","Net Income","(1,918.00)","(1,067.82)","(1,978.00)","(1,664.00)","556.00","(1,112.00)","(1,565.00)","(1,507.00)","(1,902.00)","(1,468.00)"
"5","Cash & Short-Term Investments","504.00","812.79","566.00","609.00","2,562.00","1,877.00","572.00","2,568.00","1,293.00","1,180.00"
"6","Cash Only","278.00","578.82","332.00","374.00","2,321.00","1,636.00","331.00","2,326.00","1,047.00","934.00"
"7","Total Accounts Receivables","2,492.00","1,189.53","1,298.00","1,416.00","1,387.00","1,736.00","1,185.00","1,730.00","1,914.00","4,309.00"
"8","Inventories","6,244.00","6,000.45","4,989.00","4,939.00","4,514.00","3,880.00","3,910.00","3,388.00","3,540.00","3,329.00"
"9","Net Property, Plant & Equipment","29,333.00","28,855.77","30,143.00","29,664.00","29,235.00","33,339.00","31,171.00","30,784.00","30,391.00","29,982.00"
"10","Short Term Debt","1,342.00","1,412.83","1,540.00","1,501.00","1,490.00","1,450.00","1,280.00","1,091.00","899.00","434.00"
"11","Long Term Debt","-","-","1,805.00","1,900.00","1,841.00","1,420.00","1,348.00","1,286.00","1,225.00","1,163.00"
"12","Net Operating Cash Flow","519.00","674.78","158.00","58.00","(291.00)","(2,496.00)","(1,092.00)","(434.00)","(1,048.00)","367.00"
"13","Capital Expenditures","(130.00)","13.66","(10.00)","-","(49.00)","(108.00)","(10.00)","(26.00)","(20.00)","(3.00)"
"14","Total Shares Outstanding (million)","-","-","141,344.19","141,344.19","141,344.19","155,478.59","155,478.59","171,026.39","171,026.39","171,026.39"
