"1","Financial Year","30-09-2012","30-09-2013","30-09-2014","30-09-2015","30-09-2016","30-09-2017","30-09-2018","30-09-2019","30-09-2020","30-09-2021"
"2","Sales/Revenue","81,773.19","85,538.43","82,927.75","74,961.49","96,160.75","82,618.04","86,180.79","68,006.95","57,313.73","63,782.61"
"3","Pretax Income","17,074.12","14,800.90","14,898.78","18,086.98","11,239.77","7,566.76","8,213.66","4,280.90","1,948.18","5,507.12"
"4","Net Income","13,151.54","10,333.51","11,872.46","15,999.96","7,857.93","5,361.54","5,836.79","3,014.77","1,360.60","4,355.26"
"5","Cash & Short-Term Investments","17,414.25","15,459.05","19,079.09","35,341.95","26,713.00","19,616.44","20,001.56","16,620.54","23,326.75","36,590.78"
"6","Cash Only","9,987.62","15,059.05","18,564.56","34,811.02","-","-","-","-","-","-"
"7","Total Accounts Receivables","23,731.85","25,803.51","24,139.46","23,297.04","21,953.00","27,506.56","24,996.20","23,073.36","23,070.29","20,759.55"
"8","Inventories","35,446.06","33,415.56","32,678.53","32,589.87","33,028.00","35,154.59","34,012.25","34,191.30","30,883.67","31,702.07"
"9","Net Property, Plant & Equipment","18,975.65","22,750.57","24,226.83","19,336.85","28,240.00","31,393.94","35,242.04","35,570.59","38,891.62","37,341.79"
"10","Accrued Payable","2,300.98","2,617.87","2,377.36","2,056.25","6,727.00","7,599.75","8,459.22","6,615.68","6,289.54","5,064.45"
"11","Short Term Debt","5,099.33","2,089.18","2,324.90","25.41","8.00","-","-","-","-","-"
"12","Long Term Debt","488.85","49.11","27.85","8.37","-","-","-","-","-","-"
"13","Net Operating Cash Flow","6,097.92","11,248.60","7,338.53","8,557.41","7,140.00","325.98","10,928.06","2,890.14","5,762.91","933.52"
"14","Capital Expenditures","(2,674.30)","(7,240.92)","(6,210.65)","(2,557.54)","(14,367.00)","(4,131.82)","(7,160.35)","(2,579.54)","(640.21)","(276.82)"
"15","Total Shares Outstanding (million)","40,690.00","40,690.00","40,690.00","40,690.00","40,690.00","40,690.00","40,690.00","40,690.00","40,690.00","40,690.00"
