"1","Financial Year","31-12-2009","31-12-2010","31-12-2011","31-12-2012","31-12-2013","31-12-2014","31-12-2015","31-12-2016","31-12-2017","31-12-2018"
"2","Sales/Revenue","28,246.00","27,690.23","13,385.17","25,497.70","32,540.67","57,816.48","115,044.68","136,349.02","138,210.75","114,222.42"
"3","Pretax Income","7,796.00","9,337.54","4,386.72","7,254.30","4,150.78","10,217.03","26,762.50","41,386.95","55,451.16","12,484.52"
"4","Net Income","6,826.00","7,133.07","3,616.53","5,391.64","3,182.45","7,565.76","20,459.00","31,358.48","42,697.08","9,465.31"
"5","Cash & Short-Term Investments","528.00","96,762.95","56,393.85","2,158.92","1,614.67","2,142.53","1,774.01","14,281.63","12,202.21","2,050.43"
"6","Cash Only","528.00","136.28","435.87","641.61","1,164.67","1,171.31","1,774.01","13,787.32","11,692.23","1,525.15"
"7","Total Accounts Receivables","2,548.00","1,859.18","1,036.44","4,432.08","3,994.34","2,006.37","6,178.20","5,939.76","4,974.56","3,452.00"
"8","Inventories","5,450.00","9,891.88","8,125.11","8,612.00","13,354.11","12,655.63","8,526.58","7,720.09","9,402.90","5,470.96"
"9","Net Property, Plant & Equipment","82,980.00","121,342.46","170,287.26","224,805.22","275,045.35","350,176.88","370,837.71","382,644.59","401,876.65","373,325.83"
"10","Accrued Payable","-","-","-","-","-","-","23,999.47","-","-","-"
"11","Short Term Debt","7,188.00","171.13","-","-","1,477.87","23,181.03","37,981.79","17,975.26","22,760.99","24,970.34"
"12","Long Term Debt","-","-","-","-","35,160.01","65,312.94","53,930.88","35,862.20","13,099.77","29.02"
"13","Net Operating Cash Flow","18,525.00","7,806.55","6,567.30","(492.95)","11,371.93","20,097.98","21,768.71","34,708.15","61,857.08","35,077.63"
"14","Capital Expenditures","(38,539.00)","(38,443.05)","(49,096.58)","(54,747.71)","(48,995.28)","(72,547.45)","(22,584.30)","(18,549.32)","(27,343.98)","(22,167.22)"
"15","Total Shares Outstanding (million)","472,928.00","396,442.00","396,442.00","396,442.00","398,592.36","401,961.70","401,961.70","478,093.25","478,857.95","478,857.95"
